n,step_ratio,pattern,family,method_label,threshold_mode,threshold_range,gain_scheme,feedback_noise_alpha,feedback_bias_alpha,R,R_abs,R2,R2_norm,R2_max_norm,avg_switch_noidle,R_comparator,R_abs_comparator,comparator,log_R_ratio,log_R_abs_ratio
12,2.0,random,PTA,PTA-HT1,clamped,HT1,Global,0.05,0.2,1.2357299,55.09352907,5.32086915,1.53600263,2.78309092,209.20698,1.1975825,51.41313972,SETA,0.03135686618872647,0.06913849314883247
12,2.0,random,PTA,PTA-HT1,clamped,HT1,Global,0.1,0.0,1.29832344,53.76006454,4.9966789,1.44241699,2.24350368,143.9622,1.20647244,51.22233956,SETA,0.07337300771195689,0.048355140317982416
12,2.0,random,PTA,PTA-HT1,clamped,HT1,Global,0.1,0.05,1.25153342,52.87277623,4.96933025,1.43452206,2.42224419,152.69436,1.20341042,51.14425519,SETA,0.03920999292170756,0.03323840627709686
12,2.0,random,PTA,PTA-HT1,clamped,HT1,Global,0.1,0.1,1.2146622,52.25947475,5.04229431,1.45558501,2.56315539,170.54532,1.19951402,51.11382817,SETA,0.012549522012400404,0.022166138752146566
12,2.0,random,PTA,PTA-HT1,clamped,HT1,Global,0.1,0.2,1.23464826,55.02495988,5.30712394,1.53203472,2.80084797,213.78362,1.19181824,51.12865646,SETA,0.03530604600241824,0.07344176648360116
12,2.0,random,PTA,PTA-HT1,clamped,HT1,Global,0.2,0.0,1.26695518,52.428709170000005,4.93315683,1.42407966,2.30251674,150.2323,1.18265148,50.222163,SETA,0.0688575911523811,0.04299790292473755
12,2.0,random,PTA,PTA-HT1,clamped,HT1,Global,0.2,0.05,1.2255671,51.66879557,4.9144175,1.41867011,2.43654236,158.64578,1.17990048,50.14107272,SETA,0.037973579711314674,0.030013544986195517
12,2.0,random,PTA,PTA-HT1,clamped,HT1,Global,0.2,0.1,1.19834058,51.08012163,4.99495525,1.44191935,2.59028027,177.42412000000002,1.176761,50.10377878,SETA,0.018172000739188832,0.019298982331286154
12,2.0,random,PTA,PTA-HT1,clamped,HT1,Global,0.2,0.2,1.22705522,54.941805679999995,5.2666373,1.52034723,2.84550072,224.55154,1.17211484,50.107034299999995,SETA,0.045807496088505914,0.09211314310219453
12,2.0,random,PTA,PTA-HT1,clamped,HT1,Global,0.4,0.0,1.17881386,48.07690522,4.7596609899999995,1.3739957699999998,2.40716309,168.87491999999995,1.10984012,46.55984252,SETA,0.06029276061797526,0.03206349973573893
12,2.0,random,PTA,PTA-HT1,clamped,HT1,Global,0.4,0.05,1.15643316,47.50089051,4.76789257,1.37637201,2.51911688,177.23514,1.10814506,46.46195588,SETA,0.04265290561446294,0.022114633838702945
12,2.0,random,PTA,PTA-HT1,clamped,HT1,Global,0.4,0.1,1.15062642,47.28839937,4.8663246099999995,1.4047869,2.70227532,198.5718,1.10788796,46.40838248,SETA,0.03785104303770576,0.01878490915713398
12,2.0,random,PTA,PTA-HT1,clamped,HT1,Global,0.4,0.2,1.20108418,55.11517063,5.16455825,1.49087957,2.99367791,253.77296,1.11219494,46.33821502,SETA,0.0768891460123593,0.17345800824442068
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.0,0.0,1.16935758,49.70591391,4.5914691,1.32544294,2.0511194,137.92178,1.19738742,50.85588304,SETA,-0.023687512268730972,-0.022871891628004785
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.0,0.05,1.15210942,49.58880531,4.65951104,1.34508497,2.25464979,144.04268,1.18895936,50.74447801,SETA,-0.03148389673929352,-0.02303769545540314
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.0,0.1,1.14986554,49.71323048,4.86919467,1.40561546,2.54178872,156.24258,1.17921702,50.76970005,SETA,-0.025205662062871115,-0.02102861640842999
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.0,0.2,1.21554912,52.57541904,5.4055294400000005,1.56044195,2.9349242399999995,192.26528,1.18180586,50.98383974,SETA,0.02815226685590943,0.030739977217137372
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.05,0.0,1.16650454,49.57679599,4.58736174,1.32425731,2.0560233,138.51222,1.19434796,50.73666472,SETA,-0.02358869184399862,-0.0231259177700158
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.05,0.05,1.15021318,49.4634764,4.65578775,1.34401014,2.26205546,144.7018,1.1861837199999998,50.639053059999995,SETA,-0.030793896721327638,-0.023488531490071424
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.05,0.1,1.14907352,49.61047479,4.865582079999999,1.40457259,2.54294595,157.33666,1.17688078,50.66716902,SETA,-0.023911548834511333,-0.021076150280768674
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.05,0.2,1.2166029,52.538218189999995,5.40056443,1.55900868,2.93905004,194.69138,1.18059744,50.89358266,SETA,0.030041851160737675,0.031804032081633606
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.1,0.0,1.16043736,49.305234549999994,4.57704638,1.32127948,2.07083856,140.35448,1.1875495,50.462182080000005,SETA,-0.023094971727030997,-0.023193933138357877
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.1,0.05,1.14545686,49.19484421,4.6464983,1.34132856,2.2696091000000003,146.55836,1.17998758,50.35796799,SETA,-0.02970035120651102,-0.023368033152316402
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.1,0.1,1.14642938,49.3393342,4.85698442,1.40209058,2.55514061,159.73026,1.1716254,50.39188425,SETA,-0.021739790234153445,-0.021108518437655436
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.1,0.2,1.21705006,52.50908541,5.38789349,1.5553509,2.93918674,199.2681,1.17768292,50.6427961,SETA,0.03288106617964984,0.036189218497305234
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.2,0.0,1.14115692,48.35173816,4.54531613,1.3121197100000002,2.12027675,146.2713,1.1653189,49.486579279999994,SETA,-0.02095219355740344,-0.02319933636909586
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.2,0.05,1.1294503,48.2267522,4.61625047,1.33259672,2.30969463,152.51624,1.15905298,49.38315824,SETA,-0.025872220946276607,-0.02369554776602779
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.2,0.1,1.1362224,48.365718740000005,4.82812941,1.39376091,2.5901265899999997,166.9111,1.15380444,49.400569020000006,SETA,-0.015355615201682632,-0.021170670480521715
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.2,0.2,1.21340718,52.54308874,5.34852695,1.54398672,2.99847964,210.8815,1.16670486,49.71718134,SETA,0.0392488373315801,0.055282996513363936
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.4,0.0,1.0849468,44.8489695,4.45783092,1.28686498,2.24199673,165.2428,1.09860864,45.91264819,SETA,-0.012513552918107611,-0.02344002714967845
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.4,0.05,1.08323668,44.66379546,4.5344526,1.30898369,2.40082526,172.30955999999998,1.09631018,45.76330282,SETA,-0.011996674202890287,-0.024319293006959466
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.4,0.1,1.10403296,45.09540769,4.7477595500000005,1.37056017,2.7170270399999996,189.93892,1.09995562,45.75749087,SETA,0.003699968945833932,-0.014575096913151129
12,2.0,random,PTA,PTA-HT1,latent,HT1,Global,0.4,0.2,1.19642734,52.98069731,5.25828509,1.51793619,3.15447357,243.35372,1.13170318,46.53613139,SETA,0.05561616248378425,0.12969861550645276
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.0,0.0,1.33708622,54.93092644,5.11494174,1.47655654,2.30821196,156.75396,1.217233,51.61589805,SETA,0.09391253362311233,0.0622467862634322
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.0,0.05,1.2713088,53.509913049999994,5.01700778,1.44828539,2.44734904,165.73716000000002,1.21398138,51.53130426,SETA,0.04614156620512089,0.0376774546793502
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.0,0.1,1.20640966,52.46269031,4.98594935,1.43931962,2.4889396500000003,183.45426,1.20951288,51.49267183,SETA,-0.002568974505842399,0.0186627532148614
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.0,0.2,1.19978354,53.255201930000005,5.14503089,1.48524247,2.64951891,214.61146,1.19997814,51.50951339,SETA,-0.00016218277177134768,0.033328972015225236
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.05,0.0,1.33267132,54.74178288,5.10656363,1.47413793,2.31043612,157.85464,1.21375234,51.50218578,SETA,0.0934687706189644,0.06100302395012317
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.05,0.05,1.26705342,53.34553224,5.0090112499999995,1.44597694,2.44291419,166.69882,1.21047602,51.41926891,SETA,0.04568037583509145,0.03677724618300361
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.05,0.1,1.20429242,52.32897043,4.98132383,1.4379843600000002,2.49481334,184.46166,1.2065919,51.38525714,SETA,-0.0019075827721944012,0.018198840376694662
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.05,0.2,1.19982956,53.23272845,5.14161444,1.48425628,2.6550093500000003,216.37844,1.1975825,51.41313972,SETA,0.001874571914865342,0.034779627252889085
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.1,0.0,1.32249112,54.33504575,5.08652057,1.468352,2.33308083,159.43526,1.20647244,51.22233956,SETA,0.09181640728407053,0.05899367209614772
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.1,0.05,1.25781152,52.966960099999994,4.99096365,1.44076711,2.45464892,168.46932,1.20341042,51.14425519,SETA,0.04421377936741399,0.03501815173237464
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.1,0.1,1.19898496,51.97448316,4.96860241,1.43431195,2.50816993,186.2944,1.19951402,51.11382817,SETA,-0.00044115925250939924,0.016697819101277916
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.1,0.2,1.19897288,53.185357839999995,5.13384811,1.48201427,2.66622571,219.80034,1.19181824,51.12865646,SETA,0.005985183145593125,0.03943799808830323
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.2,0.0,1.2885665,52.86178706,5.01971925,1.44906811,2.39346454,163.71902,1.18265148,50.222163,SETA,0.08577142551862883,0.051224292728723926
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.2,0.05,1.22858414,51.64190807,4.93171,1.423662,2.4781109,172.93668000000002,1.17990048,50.14107272,SETA,0.04043230472446125,0.029493027756910914
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.2,0.1,1.18261252,50.73628183,4.92582068,1.42196198,2.55011064,191.33164,1.176761,50.10377878,SETA,0.004960242155775915,0.012544842616409285
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.2,0.2,1.19292838,53.07468438,5.10350505,1.4732549700000002,2.72984777,228.62908,1.17211484,50.107034299999995,SETA,0.01760143508218063,0.05753865746785707
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.4,0.0,1.198442,48.269694470000005,4.84590093,1.39889112,2.50564506,179.76608,1.10984012,46.55984252,SETA,0.0768064109816468,0.0360654989330036
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.4,0.05,1.16044188,47.387772459999994,4.7925061399999995,1.38347737,2.56463773,188.90652000000003,1.10814506,46.46195588,SETA,0.046113363283591245,0.01973040583833313
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.4,0.1,1.1403529,46.92017786,4.81780981,1.39078191,2.66798355,209.87274,1.10788796,46.40838248,SETA,0.028882311827033616,0.010967714673408123
12,2.0,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.4,0.2,1.17236222,53.19555104,5.0247354699999995,1.4505162,2.88216926,254.7303,1.11219494,46.33821502,SETA,0.052685218619093144,0.1380077667265144
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.0,0.0,1.07729106,45.85719851,4.32755646,1.249258,1.99567204,146.47858,1.19738742,50.85588304,SETA,-0.1056924209978939,-0.10346362211682736
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.0,0.05,1.06308252,45.99991202,4.44953882,1.28447126,2.30443472,155.81392,1.18895936,50.74447801,SETA,-0.1119057114436142,-0.09816332043861187
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.0,0.1,1.07782244,46.57097141,4.7397341399999995,1.3682433900000002,2.60601536,174.02331999999998,1.17921702,50.76970005,SETA,-0.08990792937322332,-0.0863223050117849
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.0,0.2,1.18084134,53.89980979,5.35628461,1.54622618,2.9693865899999996,218.76082,1.18180586,50.98383974,SETA,-0.0008164740411362866,0.05561823429827276
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.05,0.0,1.07485746,45.73339719,4.32465181,1.24841943,1.99669743,147.13343999999998,1.19434796,50.73666472,SETA,-0.10541233886109327,-0.10381999634992173
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.05,0.05,1.0618854,45.87857358,4.44669946,1.28365154,2.30755088,156.57714,1.1861837199999998,50.639053059999995,SETA,-0.11069518843734198,-0.09872487667154455
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.05,0.1,1.07849586,46.4769776,4.73752252,1.36760496,2.60351858,175.51352,1.17688078,50.66716902,SETA,-0.08730018355406181,-0.08632106238560619
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.05,0.2,1.1823286400000002,53.94461644,5.35097428,1.54469321,2.97115271,221.38026,1.18059744,50.89358266,SETA,0.0014653021306163777,0.058221060571814476
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.1,0.0,1.07012864,45.48523784,4.31861449,1.24667663,2.00793568,148.90386,1.1875495,50.462182080000005,SETA,-0.10411307472190452,-0.10383635579841925
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.1,0.05,1.05890868,45.60471897,4.44094019,1.281989,2.31861039,158.49892,1.17998758,50.35796799,SETA,-0.10826508239201806,-0.09914566132956341
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.1,0.1,1.07855334,46.24262641999999,4.73227435,1.36608991,2.61410007,178.45844,1.1716254,50.39188425,SETA,-0.08277137228656066,-0.08592811283384162
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.1,0.2,1.1839022,54.20190595,5.338751640000001,1.5411649,2.9781517,226.49878,1.17768292,50.6427961,SETA,0.005267050783111929,0.0679190813999921
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.2,0.0,1.05464152,44.59908224,4.29800195,1.2407263,2.06224229,154.67164,1.1653189,49.486579279999994,SETA,-0.09979386574831954,-0.1039882259210514
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.2,0.05,1.04804254,44.680611289999995,4.42203364,1.27653114,2.35326632,164.49509999999998,1.15905298,49.38315824,SETA,-0.1006790984553092,-0.10006978412910887
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.2,0.1,1.07456982,45.47819697,4.71219088,1.3602922899999998,2.65516624,186.76036,1.15380444,49.400569020000006,SETA,-0.07114427693776568,-0.08272891911364992
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.2,0.2,1.18415742,55.2398353,5.30653389,1.5318644,3.0374136499999995,239.52452,1.16670486,49.71718134,SETA,0.01484806727075163,0.1053337726337328
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.4,0.0,1.01147942,41.36508632,4.24412982,1.2251748,2.19099436,173.08432000000002,1.09860864,45.91264819,SETA,-0.08263047505242678,-0.10430343937357245
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.4,0.05,1.01767552,41.37250245,4.37286703,1.26233801,2.44979746,184.66702,1.09631018,45.76330282,SETA,-0.07442903474819634,-0.10086605334835777
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.4,0.1,1.05882898,43.22770469,4.66291267,1.34606696,2.80384986,212.2082,1.09995562,45.75749087,SETA,-0.0381062719314031,-0.05687391121608055
12,2.0,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.4,0.2,1.17833416,58.61313591,5.2430968700000005,1.5135517100000002,3.2144901599999995,275.0842,1.13170318,46.53613139,SETA,0.04037797531827838,0.23072980373903482
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.0,0.0,0.865785,36.38795826,3.53623259,1.02082243,1.53071964,166.44738,0.8403040199999999,35.84908623,SETA,0.029872854912033956,0.014919824859844121
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.0,0.05,0.84238668,36.02065302,3.5012475,1.0107231,1.5856974199999998,170.7288,0.83835582,35.79766551,SETA,0.004796532161315138,0.0062097868934816065
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.0,0.1,0.82147706,35.88424346,3.5024722400000003,1.0110766100000002,1.67976369,177.50904,0.8374689599999999,35.81681201,SETA,-0.01928018776669195,0.0018809059207828532
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.0,0.2,0.82834988,37.4100696,3.63918471,1.05054214,1.88361993,193.2062,0.84220726,35.9951307,SETA,-0.016590510452656002,0.03855623784889707
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.05,0.0,0.86227696,36.22354444,3.53180112,1.01954317,1.52947315,166.98084,0.83748192,35.74174214,SETA,0.029176842955575058,0.013390052942038535
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.05,0.05,0.83960024,35.87592775,3.49735776,1.00960018,1.58814243,171.31428,0.83576854,35.694509769999996,SETA,0.00457416507532327,0.005069645368751688
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.05,0.1,0.82039282,35.74613362,3.5010526900000003,1.01066682,1.68371604,178.40599999999998,0.835282,35.72018077,SETA,-0.017986118054102593,0.0007262960560476894
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.05,0.2,0.8293570200000001,37.34777459,3.63897351,1.05048117,1.88656871,195.25132,0.8407072999999999,35.909799050000004,SETA,-0.013592835467361172,0.03926311491860382
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.1,0.0,0.85641422,35.9158423,3.5238840299999996,1.01725776,1.53873735,168.40192,0.83225856,35.51648548,SETA,0.028610999194925622,0.011181519439377412
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.1,0.05,0.83511588,35.56382318,3.49184483,1.00800874,1.59407312,172.69906,0.83075786,35.47219052,SETA,0.00523212514506312,0.002579894508480109
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.1,0.1,0.8183162799999999,35.42331159,3.49915096,1.0101178400000002,1.69347674,180.1964,0.83091158,35.48063663,SETA,-0.015274475029466324,-0.00161697772632876
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.1,0.2,0.83069488,37.27826699,3.63974845,1.05070486,1.89516821,198.69,0.837657,35.65141689,SETA,-0.00834615346740932,0.04462161188658262
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.2,0.0,0.84035538,34.921486439999995,3.50372838,1.0114392600000002,1.57404325,173.0173,0.8167956599999999,34.67834725,SETA,0.02843592037832554,0.006986803450153869
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.2,0.05,0.8227981400000001,34.584486080000005,3.4782673999999996,1.0040893,1.63305882,177.38286,0.81606848,34.61253981,SETA,0.008212624191079607,-0.0008108363380124883
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.2,0.1,0.81213864,34.45205902,3.4947444,1.0088458,1.73527115,185.87912,0.81727688,34.5880934,SETA,-0.006306871352016625,-0.003940737419491351
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.2,0.2,0.8322946400000001,37.16592748,3.64393741,1.05191417,1.94501666,207.1934,0.8276549599999999,34.72012486,SETA,0.005590160186130531,0.0680729276199532
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.4,0.0,0.8068047199999999,31.42341099,3.47359104,1.00273939,1.70651894,188.66092,0.78306322,31.17766212,SETA,0.02986822286344049,0.007851307339696741
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.4,0.05,0.7989624399999999,31.10411079,3.46548731,1.00040007,1.75942419,193.69358,0.78346804,31.10091198,SETA,0.019583666257285425,0.00010284732198075354
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.4,0.1,0.80056226,31.38502723,3.50257487,1.01110626,1.87120267,204.40826,0.7871625400000001,31.06490942,SETA,0.016879547578436984,0.010252071691293227
12,2.0,random,PTA,PTA-HT2,clamped,HT2,Global,0.4,0.2,0.83632132,37.23989698,3.67514459,1.06092288,2.10071739,231.185,0.8042721199999999,31.1811196,SETA,0.03907522368006561,0.17756791540673864
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.0,0.0,0.80955876,34.62409966,3.40583992,0.9831813,1.4901997,168.56002,0.8357717,35.66965229,SETA,-0.03186613116489225,-0.029750289785657705
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.0,0.05,0.8057289400000001,34.809168650000004,3.44903634,0.99565109,1.60221775,172.45302,0.83339962,35.62555022,SETA,-0.033765879810071044,-0.02318226420834635
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.0,0.1,0.8090254,35.30040872,3.5357353,1.02067891,1.76308048,178.6778,0.83351044,35.70567904,SETA,-0.029815914255527664,-0.011415210542452998
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.0,0.2,0.8369228200000001,38.43605146,3.75167404,1.08301499,2.01054014,193.76166,0.84410778,36.08707335,SETA,-0.008548331901569835,0.06306113699722889
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.05,0.0,0.80789594,34.483965579999996,3.4048110100000004,0.98288429,1.49304726,169.09892,0.8331072399999999,35.56124175,SETA,-0.03072911027781502,-0.030761879686674754
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.05,0.05,0.80509038,34.66853904,3.44835533,0.99545439,1.60518862,173.10054,0.8310744,35.518329,SETA,-0.031764777125421584,-0.024216253314485917
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.05,0.1,0.80944704,35.18114553,3.53595571,1.02074245,1.7685026299999995,179.76618,0.8316531,35.59834696,SETA,-0.02706405888238052,-0.01178890232573208
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.05,0.2,0.8389245599999999,38.39845755,3.75215304,1.08315324,2.01172112,195.88318,0.8431206400000001,35.99913164,SETA,-0.004989269853568357,0.06452247376409657
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.1,0.0,0.80502616,34.23730279,3.4022262999999997,0.98213814,1.5030785800000002,170.37014,0.82816236,35.34659248,SETA,-0.028334448334286246,-0.03188621940569066
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.1,0.05,0.8034200199999999,34.39471332,3.44658236,0.99494264,1.61626259,174.53596000000002,0.8265193,35.28416371,SETA,-0.02834562776203345,-0.025531373154988334
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.1,0.1,0.80957298,34.92247242,3.53598748,1.02075173,1.78126862,181.9797,0.8279486199999999,35.34894846,SETA,-0.022444175849456145,-0.012138114494963723
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.1,0.2,0.84215258,38.37988096,3.754398310000001,1.08380147,2.02892262,199.5619,0.84078952,35.75036266,SETA,0.001619854061583583,0.07097297553509155
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.2,0.0,0.79669856,33.37854683,3.39684158,0.98058369,1.5507352499999998,174.65957999999998,0.8135868,34.50454459,SETA,-0.020976231485014315,-0.0331776594745557
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.2,0.05,0.7985116999999999,33.44830723,3.44425067,0.9942695,1.65663254,179.49356,0.81282006,34.427844719999996,SETA,-0.017760136616670263,-0.02886449718008984
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.2,0.1,0.8088328199999999,34.08076014,3.5383531799999997,1.02143457,1.82781911,187.99342,0.81592886,34.46083818,SETA,-0.008734924273055377,-0.011090547787501645
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.2,0.2,0.84802096,38.47325422,3.76490555,1.0868346,2.0808277200000003,208.58824,0.83329938,34.834358120000005,SETA,0.017512375109452506,0.09935910227960994
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.4,0.0,0.78129542,29.96824154,3.4038201600000004,0.98259824,1.6914365699999998,190.52098,0.7822239000000001,31.03521849,SETA,-0.001187679739245735,-0.034984434356988225
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.4,0.05,0.7888801200000001,30.01437562,3.4550831499999997,0.99739657,1.79162151,196.86084,0.7831260400000001,30.93009418,SETA,0.007320716476231853,-0.030053177410627664
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.4,0.1,0.80832944,31.42819657,3.5622542600000004,1.02833423,1.96465556,208.0296,0.7892863800000001,30.92987741,SETA,0.023840477427830357,0.015982846684502516
12,2.0,random,PTA,PTA-HT2,latent,HT2,Global,0.4,0.2,0.8611953,39.14943866,3.81020518,1.09991149,2.24500331,234.43462,0.8149948600000001,31.47793695,SETA,0.055139501501645545,0.21809919800636643
12,2.0,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.0,0.0,0.8879445,37.15447108,3.56997319,1.0305625,1.55458342,162.02738,0.8403040199999999,35.84908623,SETA,0.05514548611052242,0.03576603799031636
12,2.0,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.0,0.05,0.86360042,36.65813314,3.5111036,1.01356829,1.57912337,166.84029999999998,0.83835582,35.79766551,SETA,0.029667568409172628,0.023752635429866276
12,2.0,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.0,0.1,0.8303361800000001,36.21071178,3.4665263900000003,1.0006999399999998,1.62273648,174.42748,0.8374689599999999,35.81681201,SETA,-0.008553545395590547,0.010937588192549629
12,2.0,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.0,0.2,0.81081404,36.42365758,3.52334678,1.01710261,1.7431534300000002,186.60072,0.84220726,35.9951307,SETA,-0.03798740531208757,0.01183482606931616
12,2.0,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.05,0.0,0.88441434,37.010887010000005,3.5661231,1.02945108,1.55410354,162.6997,0.83748192,35.74174214,SETA,0.05452598782797732,0.03489285950958683
12,2.0,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.05,0.05,0.86015918,36.50539546,3.50754236,1.01254026,1.57880832,167.4621,0.83576854,35.694509769999996,SETA,0.028765756421690332,0.022463181482111374
12,2.0,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.05,0.1,0.82746044,36.09379895,3.46427388,1.00004971,1.62438357,174.97498,0.835282,35.72018077,SETA,-0.009408092923736263,0.010405259599951273
12,2.0,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.05,0.2,0.8100995799999999,36.33861771,3.52276901,1.01693584,1.74255867,187.3929,0.8407072999999999,35.909799050000004,SETA,-0.03708638296190966,0.01187081225701479
