pop,n,step_ratio,pattern,family,threshold_range,threshold_mode,gain_scheme,kill_percent,config,repetitions,R,R_abs,R2_norm,R2_max_norm,post_removal_R,post_removal_R_abs,post_removal_R2_norm,post_removal_R2_max_norm
50,4,1.5,random,SBTA,HT2,clamped,,30,SBTA-HT2,100,1.7726736,202.18707139999998,1.9190174199999999,4.48477534,1.9837287000000001,306.76039833,2.15779956,4.48477534
50,4,1.5,random,SBTA,HT2,clamped,,40,SBTA-HT2,100,1.8757180500000001,205.15063244,2.03381709,5.450743159999999,2.1898176,312.6875204,2.38739893,5.450743159999999
50,4,1.5,random,SBTA,HT2,clamped,,50,SBTA-HT2,100,2.0072736,208.23927477,2.17930904,6.8582458,2.4529286999999997,318.86480505,2.6783828599999997,6.8582458
50,4,1.5,random,SETA,HM,clamped,,0,SETA-HM-clamped,100,1.310718,161.84095268,1.45920154,3.09887828,1.3111313999999998,242.36789158,1.4567823000000002,2.99963219
50,4,1.5,random,SETA,HM,clamped,,5,SETA-HM-clamped,100,1.3382615999999998,163.29368772,1.48975583,3.20306885,1.3662186,245.27336151,1.51789077,3.16766209
50,4,1.5,random,SETA,HM,clamped,,10,SETA-HM-clamped,100,1.38472635,165.56117275,1.54103153,3.45146271,1.4591481,249.80833181999998,1.62044211,3.44820531
50,4,1.5,random,SETA,HM,clamped,,20,SETA-HM-clamped,100,1.4694082499999999,169.28232164000002,1.63366282,4.02035923,1.6285119000000001,257.25062952,1.80570479,4.02035923
50,4,1.5,random,SETA,HM,clamped,,30,SETA-HM-clamped,100,1.56843765,172.95379816000002,1.7421658,4.718969169999999,1.8265707,264.59358261,2.02271071,4.718969169999999
50,4,1.5,random,SETA,HM,clamped,,40,SETA-HM-clamped,100,1.6868709000000002,176.76588548,1.87188559,5.65549423,2.0634372,272.21775712,2.28215036,5.65549423
50,4,1.5,random,SETA,HM,clamped,,50,SETA-HM-clamped,100,1.8429102,180.97193901999998,2.04263348,7.02887387,2.3755158,280.62986422,2.62364617,7.02887387
50,4,1.5,random,SETA,HM,latent,,0,SETA-HM-latent,100,1.3166440499999998,160.62547924,1.47046935,3.24131705,1.3181508,240.58039406,1.47163377,3.16355393
50,4,1.5,random,SETA,HM,latent,,5,SETA-HM-latent,100,1.34638725,162.18403793,1.50291699,3.3653522199999997,1.3776372000000001,243.69751137,1.5365291099999998,3.3376083
50,4,1.5,random,SETA,HM,latent,,10,SETA-HM-latent,100,1.3918194,164.40825003,1.5531251499999998,3.63899142,1.4685015,248.14593552999997,1.63694546,3.6372645899999996
50,4,1.5,random,SETA,HM,latent,,20,SETA-HM-latent,100,1.4778976499999998,168.14808496999999,1.64765278,4.19138961,1.640658,255.62560545,1.8260006899999999,4.19138961
50,4,1.5,random,SETA,HM,latent,,30,SETA-HM-latent,100,1.5778694999999998,171.92255691999998,1.75759466,4.8906412999999995,1.8406017,263.17454935999996,2.0458844099999998,4.8906412999999995
50,4,1.5,random,SETA,HM,latent,,40,SETA-HM-latent,100,1.6974229500000002,175.79352002,1.88908737,5.81226455,2.0797086,270.91647564,2.30886988,5.81226455
50,4,1.5,random,SETA,HM,latent,,50,SETA-HM-latent,100,1.84858305,179.69243027000002,2.05532158,7.10807725,2.3820288,278.71429602,2.64133826,7.10807725
50,4,1.5,random,SETA,HT1,clamped,,0,SETA-HT1-clamped,100,1.7355137999999999,216.28258779,1.8567038299999998,3.06638072,1.740936,323.82907523,1.85994708,3.01787354
50,4,1.5,random,SETA,HT1,clamped,,5,SETA-HT1-clamped,100,1.7508615,217.03675044,1.87734442,3.13415687,1.7716314,325.33740056,1.9012282200000001,3.11848494
50,4,1.5,random,SETA,HT1,clamped,,10,SETA-HT1-clamped,100,1.7798402999999998,218.30624241,1.9133449100000002,3.2979910599999998,1.829589,327.8763844,1.9732292,3.29624032
50,4,1.5,random,SETA,HT1,clamped,,20,SETA-HT1-clamped,100,1.8372498,220.35712501,1.97997436,3.67286452,1.944408,331.97814975,2.10648813,3.67286452
50,4,1.5,random,SETA,HT1,clamped,,30,SETA-HT1-clamped,100,1.9132104,222.49248979,2.06371535,4.27205495,2.0963292,336.24887918,2.27397016,4.27205495
50,4,1.5,random,SETA,HT1,clamped,,40,SETA-HT1-clamped,100,2.00969535,224.81324033,2.16887442,5.24401641,2.2892991,340.89038029000005,2.48428828,5.24401641
50,4,1.5,random,SETA,HT1,clamped,,50,SETA-HT1-clamped,100,2.13410505,227.31142771999998,2.30512353,6.72141779,2.5381185,345.88675503999997,2.75678643,6.72141779
50,4,1.5,random,SETA,HT1,latent,,0,SETA-HT1-latent,100,1.73513745,214.9987371,1.8564386,3.29448035,1.741044,321.89564440000004,1.86088483,3.23641298
50,4,1.5,random,SETA,HT1,latent,,5,SETA-HT1-latent,100,1.7510808,215.73070615,1.87679242,3.36037622,1.7729307,323.35958262,1.9015924000000002,3.3324681
50,4,1.5,random,SETA,HT1,latent,,10,SETA-HT1-latent,100,1.7782299000000001,216.90487719,1.90996139,3.50613981,1.8272289000000002,325.70792465,1.9679303799999999,3.50181765
50,4,1.5,random,SETA,HT1,latent,,20,SETA-HT1-latent,100,1.83690585,218.99689121,1.9784383500000002,3.86655601,1.9445808,329.89195268000003,2.10488423,3.86655601
50,4,1.5,random,SETA,HT1,latent,,30,SETA-HT1-latent,100,1.91390145,221.22577597,2.06379907,4.42703199,2.098572,334.34972224999996,2.27560578,4.42703199
50,4,1.5,random,SETA,HT1,latent,,40,SETA-HT1-latent,100,2.00797905,223.49878884999998,2.1670583199999998,5.330355399999999,2.2867272,338.89574783999996,2.48212418,5.330355399999999
50,4,1.5,random,SETA,HT1,latent,,50,SETA-HT1-latent,100,2.1333855,226.00665937999997,2.30526015,6.80893041,2.5375400999999997,343.911489,2.75852779,6.80893041
50,4,1.5,random,SETA,HT2,clamped,,0,SETA-HT2-clamped,100,1.56554445,194.40578064000002,1.68044232,3.05169259,1.5689046,291.10090662,1.68227782,2.99898761
50,4,1.5,random,SETA,HT2,clamped,,5,SETA-HT2-clamped,100,1.58733675,195.46449045,1.70605341,3.1428476499999998,1.6124892,293.21832618,1.7335,3.13093069
50,4,1.5,random,SETA,HT2,clamped,,10,SETA-HT2-clamped,100,1.6238752500000002,197.09339164000002,1.7482789600000002,3.36772304,1.6855662,296.47612861,1.81795105,3.36630366
50,4,1.5,random,SETA,HT2,clamped,,20,SETA-HT2-clamped,100,1.6893011999999998,199.63636858,1.8230581799999999,3.83270643,1.8164181,301.56208258,1.96750957,3.83270643
50,4,1.5,random,SETA,HT2,clamped,,30,SETA-HT2-clamped,100,1.7743305,202.49253895,1.91912906,4.49239756,1.9864767,307.2744232,2.15965141,4.49239756
50,4,1.5,random,SETA,HT2,clamped,,40,SETA-HT2-clamped,100,1.8796296000000001,205.47094607,2.03665984,5.45304344,2.1970749,313.23123749,2.3947128799999997,5.45304344
50,4,1.5,random,SETA,HT2,clamped,,50,SETA-HT2-clamped,100,2.0109297,208.46088912,2.18259414,6.81181331,2.4596751,319.21112371,2.6865815800000004,6.81181331
50,4,1.5,random,SETA,HT2,latent,,0,SETA-HT2-latent,100,1.56240285,194.07255152000002,1.67743374,3.0591938699999996,1.5659403,290.59660721,1.6796802800000001,2.9985734500000003
50,4,1.5,random,SETA,HT2,latent,,5,SETA-HT2-latent,100,1.5840414,195.10364276,1.7028545199999998,3.1573805900000003,1.6092174,292.65878982,1.7305218199999999,3.1377748000000003
50,4,1.5,random,SETA,HT2,latent,,10,SETA-HT2-latent,100,1.62116715,196.80455135,1.74561456,3.3740889700000003,1.6834689,296.06060695,1.81604199,3.3727806399999998
50,4,1.5,random,SETA,HT2,latent,,20,SETA-HT2-latent,100,1.69021305,199.48782752,1.82435788,3.87642819,1.8215607,301.42715933,1.97352858,3.87642819
50,4,1.5,random,SETA,HT2,latent,,30,SETA-HT2-latent,100,1.7718043499999998,202.21927624,1.91677846,4.50796359,1.9847433,306.89005683,2.15836984,4.50796359
50,4,1.5,random,SETA,HT2,latent,,40,SETA-HT2-latent,100,1.87682655,205.18617919,2.0336697,5.43911487,2.1947877,312.8238627,2.39215218,5.43911487
50,4,1.5,random,SETA,HT2,latent,,50,SETA-HT2-latent,100,2.00927415,208.26654596,2.18068049,6.82401574,2.4596829,318.98459617000003,2.68617367,6.82401574
50,4,1.5,scurve,CT,HM,clamped,,0,CT-HM,100,3.66288082,13.33159293,3.85564188,5.60352974,3.75228123,23.98786463,3.92780815,5.60352974
50,4,1.5,scurve,CT,HM,clamped,,5,CT-HM,100,3.85239934,13.45465344,4.04883709,6.23360805,4.13131823,24.233985510000004,4.3141985,6.23360805
50,4,1.5,scurve,CT,HM,clamped,,10,CT-HM,100,4.29259536,13.74834922,4.50159222,8.28700764,5.011710300000001,24.82137721,5.21970886,8.28700764
50,4,1.5,scurve,CT,HM,clamped,,20,CT-HM,100,14.33883709,21.47694987,17.92581821,65.15090786,25.10419374,40.27857843,32.06816086,65.15090786
50,4,1.5,scurve,CT,HM,clamped,,30,CT-HM,100,34.62801797,42.27366679,44.63306251,193.16040636000002,65.68255613000001,81.87201235,85.48264936,193.16040636000002
50,4,1.5,scurve,CT,HM,clamped,,40,CT-HM,100,49.86029636,60.29581322,63.24473228,300.18971444,96.14711245000001,117.91630519,122.705989,300.18971444
50,4,1.5,scurve,CT,HM,clamped,,50,CT-HM,100,62.518483159999995,75.12097637,74.84466598,377.13449459000003,121.4634856,147.56663144,145.90585637,377.13449459000003
50,4,1.5,scurve,CT,HT1,clamped,,0,CT-HT1,100,3.36733278,13.543942199999998,3.38585441,4.35926322,3.37273859,24.70121905,3.3964543,4.35926322
50,4,1.5,scurve,CT,HT1,clamped,,5,CT-HT1,100,3.4943561799999996,13.636276299999999,3.51452205,4.91155363,3.6267852599999997,24.885887309999998,3.6537895099999997,4.91155363
50,4,1.5,scurve,CT,HT1,clamped,,10,CT-HT1,100,3.85451546,13.88636511,3.8942094099999998,7.19684022,4.3471038,25.38606482,4.4131643,7.19684022
50,4,1.5,scurve,CT,HT1,clamped,,20,CT-HT1,100,13.42602618,21.02953043,16.72042875,62.44839766,23.4901254,39.67239557,30.06560291,62.44839766
50,4,1.5,scurve,CT,HT1,clamped,,30,CT-HT1,100,34.24046776,42.00653889,44.21965048,192.74687597,65.11900940000001,81.62641246,85.06404643,192.74687597
50,4,1.5,scurve,CT,HT1,clamped,,40,CT-HT1,100,49.64535151,60.09858086,63.028335580000004,300.75996921,95.92877645,117.81049641999999,122.68141664999999,300.75996921
50,4,1.5,scurve,CT,HT1,clamped,,50,CT-HT1,100,62.27845049,74.90643861000001,74.58249158,377.34562179,121.19497390000001,147.42621182000002,145.78972868,377.34562179
50,4,1.5,scurve,CT,HT2,clamped,,0,CT-HT2,100,3.49221715,13.406829210000001,3.56635136,4.95763514,3.55929939,24.34167538,3.63679072,4.95763514
50,4,1.5,scurve,CT,HT2,clamped,,5,CT-HT2,100,3.64917461,13.509258110000001,3.72859223,5.58669477,3.8732144,24.546533249999996,3.96127252,5.58669477
50,4,1.5,scurve,CT,HT2,clamped,,10,CT-HT2,100,4.04179799,13.772661920000001,4.1416115,7.731096689999999,4.65846133,25.07334072,4.78731112,7.731096689999999
50,4,1.5,scurve,CT,HT2,clamped,,20,CT-HT2,100,13.85193205,21.214723640000003,17.27467093,63.779481919999995,24.278729159999997,39.9574642,31.053429809999997,63.779481919999995
50,4,1.5,scurve,CT,HT2,clamped,,30,CT-HT2,100,34.40469645,42.113485579999995,44.382401259999995,192.93769824999998,65.38425878,81.75498811,85.26889059,192.93769824999998
50,4,1.5,scurve,CT,HT2,clamped,,40,CT-HT2,100,49.774137280000005,60.19076937,63.161128719999994,300.61559048,96.12314007,117.90955568,122.82634553,300.61559048
50,4,1.5,scurve,CT,HT2,clamped,,50,CT-HT2,100,62.342259999999996,74.99754920000001,74.66839325,377.11856774,121.25938495,147.52311538,145.84087466,377.11856774
50,4,1.5,scurve,LFTA,HM,clamped,,0,LFTA-HM,100,2.42332478,11.82965294,2.6507763,8.254651169999999,3.48778575,22.55118267,3.7810163699999997,8.254651169999999
50,4,1.5,scurve,LFTA,HM,clamped,,5,LFTA-HM,100,2.42839896,11.8858196,2.66216637,8.24465605,3.49793411,22.66351591,3.80379661,8.24465605
50,4,1.5,scurve,LFTA,HM,clamped,,10,LFTA-HM,100,2.81738007,12.1699172,3.0039304600000003,10.096633520000001,4.27589622,23.231711150000002,4.48732465,10.096633520000001
50,4,1.5,scurve,LFTA,HM,clamped,,20,LFTA-HM,100,13.58213177,20.315451170000003,16.95508582,66.06755312,25.80539964,39.52277909,32.38963551,66.06755312
50,4,1.5,scurve,LFTA,HM,clamped,,30,LFTA-HM,100,33.95153478,41.1923145,43.95622255999999,195.77021713,66.54420571,81.27650578,86.39190905,195.77021713
50,4,1.5,scurve,LFTA,HM,clamped,,40,LFTA-HM,100,49.3710507,59.22767879,62.80149531,305.60586948,97.38323762,117.34723438,124.0824544,305.60586948
50,4,1.5,scurve,LFTA,HM,clamped,,50,LFTA-HM,100,62.088437000000006,73.63546354,73.98701478,378.70084538000003,122.81801004,146.16280383,146.45349346999998,378.70084538000003
50,4,1.5,scurve,LFTA,HT1,clamped,,0,LFTA-HT1,100,3.77620368,13.30676618,3.84301489,6.596705849999999,4.68870526,24.55589602,4.7760926,6.596705849999999
50,4,1.5,scurve,LFTA,HT1,clamped,,5,LFTA-HT1,100,3.93200453,13.42309328,3.99270776,6.9541457200000005,5.00030695,24.788550209999997,5.07547838,6.9541457200000005
50,4,1.5,scurve,LFTA,HT1,clamped,,10,LFTA-HT1,100,4.3356543499999995,13.73797402,4.39447152,9.06779218,5.8076065,25.41831177,5.8790058499999995,9.06779218
50,4,1.5,scurve,LFTA,HT1,clamped,,20,LFTA-HT1,100,13.54945938,20.85013249,16.47233708,62.21789038,24.23521655,39.64262867,30.034736929999998,62.21789038
50,4,1.5,scurve,LFTA,HT1,clamped,,30,LFTA-HT1,100,34.09417222,41.611850249999996,43.67438542,191.39309809999997,65.32464281,81.16606422,84.43883379,191.39309809999997
50,4,1.5,scurve,LFTA,HT1,clamped,,40,LFTA-HT1,100,49.52654973,59.79613243,62.70598459,299.52479275,96.18939750999999,117.53462848,122.50203209,299.52479275
50,4,1.5,scurve,LFTA,HT1,clamped,,50,LFTA-HT1,100,62.145253329999996,74.64494544,74.39432182,377.91565164,121.42680428,147.23225455,145.87870653,377.91565164
50,4,1.5,scurve,LFTA,HT2,clamped,,0,LFTA-HT2,100,3.52862007,13.07901258,3.61810329,6.31858849,4.08147726,24.017063899999997,4.20843026,6.31858849
50,4,1.5,scurve,LFTA,HT2,clamped,,5,LFTA-HT2,100,3.69198982,13.1851262,3.7783668799999997,6.73250086,4.40821678,24.22929126,4.5289575300000005,6.73250086
50,4,1.5,scurve,LFTA,HT2,clamped,,10,LFTA-HT2,100,4.0943777,13.442378530000001,4.18285122,8.92854097,5.21299255,24.74379582,5.33792612,8.92854097
50,4,1.5,scurve,LFTA,HT2,clamped,,20,LFTA-HT2,100,14.11724401,21.06672809,17.35789574,64.48063476,25.258725079999998,39.99249504,31.68801523,64.48063476
50,4,1.5,scurve,LFTA,HT2,clamped,,30,LFTA-HT2,100,34.45463832,41.87801519,44.20608241,192.8743984,65.93351415000001,81.61506916,85.38438845,192.8743984
50,4,1.5,scurve,LFTA,HT2,clamped,,40,LFTA-HT2,100,49.74131302,59.94265334,62.92486015,300.43934595999997,96.50686328,117.74434538,122.82194409,300.43934595999997
50,4,1.5,scurve,LFTA,HT2,clamped,,50,LFTA-HT2,100,62.34927103,74.74418573,74.48865838,377.0976393,121.72277899000001,147.34741048,145.94954044,377.0976393
50,4,1.5,scurve,PTA,HM,clamped,Agent,0,PTA-HM-clamped-Agent,100,1.50291248,11.594563350000001,1.61018296,5.45315815,2.08804025,22.48456407,2.22396381,5.45315815
50,4,1.5,scurve,PTA,HM,clamped,Agent,5,PTA-HM-clamped-Agent,100,1.57626,11.69762062,1.68806194,5.724983180000001,2.2347352000000003,22.69067854,2.37972159,5.724983180000001
50,4,1.5,scurve,PTA,HM,clamped,Agent,10,PTA-HM-clamped-Agent,100,1.87117343,11.98183087,2.01790349,8.55488452,2.82456201,23.25909903,3.03940488,8.55488452
50,4,1.5,scurve,PTA,HM,clamped,Agent,20,PTA-HM-clamped-Agent,100,11.84091805,19.59289589,15.691802869999998,65.32428168,22.76405129,38.48122898,30.38720359,65.32428168
50,4,1.5,scurve,PTA,HM,clamped,Agent,30,PTA-HM-clamped-Agent,100,33.210673459999995,40.899267519999995,43.93578706,198.60501645,65.50356217,81.09397227,86.87517201,198.60501645
50,4,1.5,scurve,PTA,HM,clamped,Agent,40,PTA-HM-clamped-Agent,100,48.76866683,58.81889384,62.550261989999996,307.79717264,96.61954882,116.93322495000001,124.10412163000001,307.79717264
50,4,1.5,scurve,PTA,HM,clamped,Agent,50,PTA-HM-clamped-Agent,100,61.3196492,73.26497747,73.56711134,379.55907619,121.72151353999999,145.8253922,146.1378205,379.55907619
50,4,1.5,scurve,PTA,HM,clamped,Global,0,PTA-HM-clamped-Global,100,1.73058271,11.656351469999999,1.86701161,5.86750509,2.43788846,22.52488993,2.61988734,5.86750509
50,4,1.5,scurve,PTA,HM,clamped,Global,5,PTA-HM-clamped-Global,100,1.75469618,11.66838965,1.8923518400000001,6.00444781,2.48611536,22.548966340000003,2.67056784,6.00444781
50,4,1.5,scurve,PTA,HM,clamped,Global,10,PTA-HM-clamped-Global,100,1.90453753,11.785316459999999,2.07511815,8.57659446,2.78579811,22.78281988,3.0361005,8.57659446
50,4,1.5,scurve,PTA,HM,clamped,Global,20,PTA-HM-clamped-Global,100,11.906851679999999,19.53079455,15.70486884,65.85237430000001,22.79042645,38.27377613,30.29560182,65.85237430000001
50,4,1.5,scurve,PTA,HM,clamped,Global,30,PTA-HM-clamped-Global,100,33.32717137,40.91857763,44.06803126,199.15029323,65.63106569,81.04934223000001,87.02192670000001,199.15029323
50,4,1.5,scurve,PTA,HM,clamped,Global,40,PTA-HM-clamped-Global,100,48.8830116,58.86270302,62.68476561000001,308.32549884,96.74274621,116.93759308,124.25539531,308.32549884
50,4,1.5,scurve,PTA,HM,clamped,Global,50,PTA-HM-clamped-Global,100,61.489008889999994,73.27227484,73.68557904000001,379.57464411,121.95474087000001,145.75673675,146.25702230000002,379.57464411
50,4,1.5,scurve,PTA,HM,latent,Agent,0,PTA-HM-latent-Agent,100,2.22484965,11.941220659999999,2.33554859,6.5714459,3.1835589900000003,22.93586297,3.33243336,6.5714459
50,4,1.5,scurve,PTA,HM,latent,Agent,5,PTA-HM-latent-Agent,100,2.3586326499999997,12.010329500000001,2.46940707,7.15484672,3.4511249900000003,23.074080749999997,3.60015031,7.15484672
50,4,1.5,scurve,PTA,HM,latent,Agent,10,PTA-HM-latent-Agent,100,2.7000185900000004,12.22530708,2.82163246,9.34404756,4.13389698,23.50403585,4.30460112,9.34404756
50,4,1.5,scurve,PTA,HM,latent,Agent,20,PTA-HM-latent-Agent,100,13.02816031,19.81002029,16.511977520000002,66.76929998,24.790180369999998,38.67346234,31.685291189999997,66.76929998
50,4,1.5,scurve,PTA,HM,latent,Agent,30,PTA-HM-latent-Agent,100,34.37136711,41.52440315,45.146524140000004,201.68633998,67.47659391,82.10222809000001,88.95438447000001,201.68633998
50,4,1.5,scurve,PTA,HM,latent,Agent,40,PTA-HM-latent-Agent,100,49.82645935000001,59.386318149999994,63.57136688,311.15271400999995,98.38677846,117.8260581,125.80406991,311.15271400999995
50,4,1.5,scurve,PTA,HM,latent,Agent,50,PTA-HM-latent-Agent,100,62.20941063,73.63061046,74.24164956999999,380.09545774,123.15268107,146.31464259,147.14463528,380.09545774
50,4,1.5,scurve,PTA,HM,latent,Global,0,PTA-HM-latent-Global,100,2.29314132,11.951179629999999,2.40826266,7.101933229999999,3.3369928499999997,22.967358949999998,3.49423517,7.101933229999999
50,4,1.5,scurve,PTA,HM,latent,Global,5,PTA-HM-latent-Global,100,2.4149176,12.011474889999999,2.53198648,7.55656335,3.5805453099999998,23.08794954,3.74168293,7.55656335
50,4,1.5,scurve,PTA,HM,latent,Global,10,PTA-HM-latent-Global,100,2.75473018,12.24309607,2.88193489,9.63876464,4.260170560000001,23.551191760000002,4.4415796499999995,9.63876464
50,4,1.5,scurve,PTA,HM,latent,Global,20,PTA-HM-latent-Global,100,12.958289050000001,19.74107058,16.37753547,66.60122152,24.667288130000003,38.547140719999994,31.432780750000003,66.60122152
50,4,1.5,scurve,PTA,HM,latent,Global,30,PTA-HM-latent-Global,100,34.427123609999995,41.52299669,45.24486187,202.23808748,67.60495743,82.11099301,89.16743348,202.23808748
50,4,1.5,scurve,PTA,HM,latent,Global,40,PTA-HM-latent-Global,100,49.75750434,59.34714029,63.533590180000004,310.95219853,98.26571874999999,117.75928027,125.74489019,310.95219853
50,4,1.5,scurve,PTA,HM,latent,Global,50,PTA-HM-latent-Global,100,62.2355036,73.62106635,74.28828072,380.44643811000003,123.22171741,146.30713237,147.2542713,380.44643811000003
50,4,1.5,scurve,PTA,HT1,clamped,Agent,0,PTA-HT1-clamped-Agent,100,0.9454286199999999,11.489110590000001,1.00449396,3.3987477999999998,1.01894035,22.33172188,1.0946998700000001,3.3987477999999998
50,4,1.5,scurve,PTA,HT1,clamped,Agent,5,PTA-HT1-clamped-Agent,100,1.03892395,11.542238379999999,1.09538398,3.4622510899999996,1.20593095,22.43797743,1.27647988,3.4622510899999996
50,4,1.5,scurve,PTA,HT1,clamped,Agent,10,PTA-HT1-clamped-Agent,100,1.3909950699999998,11.746730910000002,1.47813119,5.8190924299999995,1.91007321,22.846962549999997,2.04197443,5.8190924299999995
50,4,1.5,scurve,PTA,HT1,clamped,Agent,20,PTA-HT1-clamped-Agent,100,12.0821337,19.718235019999998,15.93951951,65.07565123,23.29235025,38.78997075,30.964750990000002,65.07565123
50,4,1.5,scurve,PTA,HT1,clamped,Agent,30,PTA-HT1-clamped-Agent,100,33.20455258,40.95650246,43.681125730000005,196.71868671000001,65.53718811,81.26650554,86.44796330999999,196.71868671000001
50,4,1.5,scurve,PTA,HT1,clamped,Agent,40,PTA-HT1-clamped-Agent,100,48.676204690000006,58.94754729,62.355066660000006,305.19508371,96.48049237,117.24859522000001,123.79584524,305.19508371
50,4,1.5,scurve,PTA,HT1,clamped,Agent,50,PTA-HT1-clamped-Agent,100,61.34736504000001,73.53034072999999,73.60585804,379.0625846,121.82281299,146.41418222000001,146.29742803,379.0625846
50,4,1.5,scurve,PTA,HT1,clamped,Global,0,PTA-HT1-clamped-Global,100,1.02153842,11.52924247,1.09158791,3.96993113,1.118794,22.37575201,1.21764556,3.96993113
50,4,1.5,scurve,PTA,HT1,clamped,Global,5,PTA-HT1-clamped-Global,100,1.11504766,11.58420856,1.1818433400000001,4.0842982,1.30581232,22.4856842,1.39815643,4.0842982
50,4,1.5,scurve,PTA,HT1,clamped,Global,10,PTA-HT1-clamped-Global,100,1.49039313,11.798833010000001,1.5997402299999999,6.66246252,2.05650318,22.91493302,2.23395031,6.66246252
50,4,1.5,scurve,PTA,HT1,clamped,Global,20,PTA-HT1-clamped-Global,100,12.241712569999999,19.79242461,16.140066830000002,65.59143136,23.55914214,38.90211628,31.314603419999997,65.59143136
50,4,1.5,scurve,PTA,HT1,clamped,Global,30,PTA-HT1-clamped-Global,100,33.41700503,41.05186381000001,43.92878122,197.45182389000001,65.90972701,81.42099474,86.89203222,197.45182389000001
50,4,1.5,scurve,PTA,HT1,clamped,Global,40,PTA-HT1-clamped-Global,100,48.839381169999996,58.99844678,62.517338689999995,305.79891734,96.75447931999999,117.31416067,124.06914709,305.79891734
