pop,n,step_ratio,pattern,family,threshold_range,threshold_mode,gain_scheme,kill_percent,config,repetitions,R,R_abs,R2_norm,R2_max_norm,post_removal_R,post_removal_R_abs,post_removal_R2_norm,post_removal_R2_max_norm,comparator_post_removal_R,comparator_post_removal_R_abs,comparator,post_removal_R_reduction_percent,post_removal_R_pta_lower,post_removal_R_abs_reduction_percent,post_removal_R_abs_pta_lower
500,4,1.5,sharp,PTA,HT2,clamped,Global,0,PTA-HT2-clamped-Global,100,1.19118628,1.1954267,1.66922938,3.44811964,1.21129077,1.2242743299999999,1.6966723200000002,3.42696937,1.75275786,1.9847455999999999,SETA,30.89229278937594,True,38.31580581410535,True
500,4,1.5,sharp,PTA,HT2,clamped,Global,5,PTA-HT2-clamped-Global,100,1.24337124,1.24665512,1.74185025,3.57994442,1.3156606199999998,1.32673114,1.84191392,3.57994442,1.90087545,2.1200464500000002,SETA,30.786595197491774,True,37.4197136105202,True
500,4,1.5,sharp,PTA,HT2,clamped,Global,10,PTA-HT2-clamped-Global,100,1.3055138199999998,1.30745568,1.82793926,3.7546307000000003,1.4399457599999999,1.44833239,2.01409203,3.7546307000000003,2.06649111,2.27058806,SETA,30.319286009413325,True,36.21333541232487,True
500,4,1.5,sharp,PTA,HT2,clamped,Global,20,PTA-HT2-clamped-Global,100,1.48344201,1.481163,2.0735745199999998,4.15190773,1.7958022500000002,1.7957470599999998,2.50536258,4.15190773,2.50035861,2.67313379,SETA,28.178212404499845,True,32.82240242827502,True
500,4,1.5,sharp,PTA,HT2,clamped,Global,30,PTA-HT2-clamped-Global,100,1.90555542,1.89089514,2.6533560599999997,4.76088842,2.6400289800000003,2.61521135,3.66492566,4.76088842,3.2219355899999997,3.34508311,SETA,18.060777248498617,True,21.819241435827884,True
500,4,1.5,sharp,PTA,HT2,clamped,Global,40,PTA-HT2-clamped-Global,100,18.08030839,15.93863806,21.34443738,71.5264466,34.98953511,30.71069714,41.0470883,71.5264466,35.10650112,31.07219544,SETA,0.3331747860608192,True,1.1634140905751211,True
500,4,1.5,sharp,PTA,HT2,clamped,Global,50,PTA-HT2-clamped-Global,100,24.94526859,29.57221388,28.29978713,83.35461547999999,48.71945577,57.97784869,54.95778789,83.35461547999999,48.73524324,58.36651958,SETA,0.032394359708542986,True,0.6659141110294753,True
500,4,1.5,sharp,PTA,HT2,latent,Agent,0,PTA-HT2-latent-Agent,100,1.29158751,1.29356852,1.8147718499999999,3.6654683699999997,1.3035133200000002,1.31188861,1.83165271,3.47514502,1.69445019,1.79542391,SETA,23.071605899492376,True,26.931539527063553,True
500,4,1.5,sharp,PTA,HT2,latent,Agent,5,PTA-HT2-latent-Agent,100,1.36070861,1.36184896,1.9111061200000001,3.68175442,1.4417554799999999,1.44844962,2.0243210300000003,3.6582935199999995,1.83785862,1.93118137,SETA,21.552427139362884,True,24.99670706744649,True
500,4,1.5,sharp,PTA,HT2,latent,Agent,10,PTA-HT2-latent-Agent,100,1.4422408500000001,1.4424214499999999,2.0245998,3.86721944,1.60482009,1.60959436,2.25130836,3.86721944,2.0013939300000003,2.08520774,SETA,19.814881720961363,True,22.808920707344004,True
500,4,1.5,sharp,PTA,HT2,latent,Agent,20,PTA-HT2-latent-Agent,100,1.66466677,1.6602721500000002,2.33233014,4.34014322,2.0496719100000003,2.04529587,2.86676905,4.34014322,2.4267910799999997,2.48644678,SETA,15.539828422313118,True,17.742222095740978,True
500,4,1.5,sharp,PTA,HT2,latent,Agent,30,PTA-HT2-latent-Agent,100,2.08057705,2.0631850700000003,2.90190536,4.9612227,2.8814924100000003,2.8511217799999997,4.00591972,4.9612227,3.13875399,3.15152007,SETA,8.196296390849023,True,9.531853941199886,True
500,4,1.5,sharp,PTA,HT2,latent,Agent,40,PTA-HT2-latent-Agent,100,18.1885917,16.04045923,21.48269149,71.60532216,35.097521820000004,30.80567,41.16749189,71.60532216,35.1859317,31.024616820000002,SETA,0.2512648542428497,True,0.7057196589092429,True
500,4,1.5,sharp,PTA,HT2,latent,Agent,50,PTA-HT2-latent-Agent,100,24.94326936,29.655593090000004,28.32504029,83.40601019,48.60687737999999,58.03593787,54.85218953,83.40601019,48.61875804,58.24092861,SETA,0.024436370814395758,True,0.3519702465128671,True
500,4,1.5,sharp,PTA,HT2,latent,Global,0,PTA-HT2-latent-Global,100,1.4808189200000001,1.4827053900000002,2.07597779,3.6284678,1.50569868,1.51673969,2.11146016,3.45368227,1.69445019,1.79542391,SETA,11.139395605367419,True,15.521917606633629,True
500,4,1.5,sharp,PTA,HT2,latent,Global,5,PTA-HT2-latent-Global,100,1.54740823,1.54828261,2.16848255,3.6528362199999997,1.63887726,1.647894,2.29646966,3.64087378,1.83785862,1.93118137,SETA,10.82680451230792,True,14.669122973157101,True
500,4,1.5,sharp,PTA,HT2,latent,Global,10,PTA-HT2-latent-Global,100,1.62315783,1.62267953,2.27373658,3.84336134,1.79037642,1.7966878800000001,2.50697788,3.84336134,2.0013939300000003,2.08520774,SETA,10.543527030683075,True,13.836504366706404,True
500,4,1.5,sharp,PTA,HT2,latent,Global,20,PTA-HT2-latent-Global,100,1.82784871,1.82290077,2.5561407,4.32343993,2.19975834,2.19713042,3.07178581,4.32343993,2.4267910799999997,2.48644678,SETA,9.355265142972257,True,11.635735070911101,True
500,4,1.5,sharp,PTA,HT2,latent,Global,30,PTA-HT2-latent-Global,100,2.20629438,2.18845833,3.07262017,4.95598747,2.9566495199999996,2.92824545,4.10474496,4.95598747,3.13875399,3.15152007,SETA,5.801807678466719,True,7.084664385462736,True
500,4,1.5,sharp,PTA,HT2,latent,Global,40,PTA-HT2-latent-Global,100,18.37234763,16.2251339,21.71082345,71.72234734,35.28875619,31.00159676,41.38115138,71.72234734,35.1859317,31.024616820000002,SETA,-0.2922318240048183,False,0.07419933704115866,True
500,4,1.5,sharp,PTA,HT2,latent,Global,50,PTA-HT2-latent-Global,100,25.05925976,29.820553150000002,28.47695552,83.18163634000001,48.66258075,58.19243526,54.91341559000001,83.18163634000001,48.61875804,58.24092861,SETA,-0.09013539581561592,False,0.08326335303601162,True
500,4,1.5,zigzag,PTA,HM,clamped,Agent,0,PTA-HM-clamped-Agent,100,2.51417808,27.687243830000003,2.80455805,4.78748434,2.41975842,40.67846761,2.75645597,4.69171265,3.6757120600000004,40.783152199999996,SETA,34.168988742823345,True,0.25668587235883056,True
500,4,1.5,zigzag,PTA,HM,clamped,Agent,5,PTA-HM-clamped-Agent,100,2.7434202,27.838213180000004,3.02633329,5.1967953399999995,2.87824266,40.980406249999994,3.20000641,5.1967953399999995,4.1949415,41.11461127,SETA,31.387775967793587,True,0.3264168524388489,True
500,4,1.5,zigzag,PTA,HM,clamped,Agent,10,PTA-HM-clamped-Agent,100,3.33588167,28.023039960000002,3.72597043,8.4873701,4.06316567,41.350059789999996,4.59928064,8.4873701,5.24929927,41.80058709,SETA,22.59603689922598,True,1.0778013692247512,True
500,4,1.5,zigzag,PTA,HM,clamped,Agent,20,PTA-HM-clamped-Agent,100,14.94347121,38.266928379999996,16.81342036,45.04324768000001,27.27834485,61.83783654,30.774180459999997,45.04324768000001,29.0367479,61.99954381,SETA,6.055785090175347,True,0.2608200965083851,True
500,4,1.5,zigzag,PTA,HM,clamped,Agent,30,PTA-HM-clamped-Agent,100,24.74124688,53.35383183,27.43537356,74.88289567,46.87389599,92.01164356999999,52.018086999999994,74.88289567,48.64266765,92.15902673000001,SETA,3.636255463468596,True,0.1599226524297115,True
500,4,1.5,zigzag,PTA,HM,clamped,Agent,40,PTA-HM-clamped-Agent,100,32.23606369,68.29311682,35.86991935,104.05002,61.863529500000006,121.89021363,68.8871786,104.05002,63.76976172,122.06895283,SETA,2.989241559925959,True,0.1464247835802457,True
500,4,1.5,zigzag,PTA,HM,clamped,Agent,50,PTA-HM-clamped-Agent,100,39.12560604,83.01936225,43.81001465,133.04468242000002,75.64261422999999,151.34270451,84.76736922,133.04468242000002,77.25253249000001,151.46062991,SETA,2.083968263705027,True,0.07785878090568188,True
500,4,1.5,zigzag,PTA,HM,clamped,Global,0,PTA-HM-clamped-Global,100,2.7915139,27.84681169,3.06118586,5.1893199800000005,2.66962978,40.890487320000005,2.99261839,5.1492515700000006,3.6757120600000004,40.783152199999996,SETA,27.37108520954169,True,-0.2631849531238739,False
500,4,1.5,zigzag,PTA,HM,clamped,Global,5,PTA-HM-clamped-Global,100,2.9665338,27.96199738,3.21847459,5.515056459999999,3.0196695699999996,41.12085866,3.30719575,5.515056459999999,4.1949415,41.11461127,SETA,28.016408095321477,True,-0.015195060361827828,False
500,4,1.5,zigzag,PTA,HM,clamped,Global,10,PTA-HM-clamped-Global,100,3.50692506,28.17533182,3.84285297,8.44329174,4.10045215,41.54752751,4.55595243,8.44329174,5.24929927,41.80058709,SETA,21.885723425328727,True,0.6053971908460021,True
500,4,1.5,zigzag,PTA,HM,clamped,Global,20,PTA-HM-clamped-Global,100,15.29603556,38.40696893,17.15078559,45.35745893,27.67867327,62.010801730000004,31.17181776,45.35745893,29.0367479,61.99954381,SETA,4.677089303103399,True,-0.018158069089202478,False
500,4,1.5,zigzag,PTA,HM,clamped,Global,30,PTA-HM-clamped-Global,100,25.028034990000002,53.488874079999995,27.723779989999997,75.78534373000001,47.142672080000004,92.17461209,52.31780646,75.78534373000001,48.64266765,92.15902673000001,SETA,3.0837033461917795,True,-0.016911376511874465,False
500,4,1.5,zigzag,PTA,HM,clamped,Global,40,PTA-HM-clamped-Global,100,32.49793993,68.41682913,36.11857886,104.49728377,62.08248191,122.03052215,69.10740426000001,104.49728377,63.76976172,122.06895283,SETA,2.6458932329220586,True,0.03148276372414438,True
500,4,1.5,zigzag,PTA,HM,clamped,Global,50,PTA-HM-clamped-Global,100,39.49209695,83.15755445999999,44.18913479,133.6902592,76.07079597,151.51197285,85.24851620999999,133.6902592,77.25253249000001,151.46062991,SETA,1.5297058645332706,True,-0.033898538538057466,False
500,4,1.5,zigzag,PTA,HM,latent,Agent,0,PTA-HM-latent-Agent,100,2.86484425,27.10704981,3.05692958,4.83185476,2.8225688300000003,39.76455782,3.06313092,4.83185476,2.86902714,36.37463688,SETA,1.6193053510117683,True,-9.319463315010834,False
500,4,1.5,zigzag,PTA,HM,latent,Agent,5,PTA-HM-latent-Agent,100,3.1382722000000003,27.24314957,3.3295912500000004,5.72427206,3.36942473,40.03675726,3.60845425,5.72427206,3.32444365,36.575690030000004,SETA,-1.353040831358343,False,-9.462753066753283,False
500,4,1.5,zigzag,PTA,HM,latent,Agent,10,PTA-HM-latent-Agent,100,3.70323672,27.57608619,3.95966656,8.11234882,4.4993536999999995,40.70263054,4.86860495,8.11234882,5.28561584,37.4982467,SETA,14.875506729978326,True,-8.545423111742444,False
500,4,1.5,zigzag,PTA,HM,latent,Agent,20,PTA-HM-latent-Agent,100,15.82038579,37.814989059999995,17.67730137,46.68855574,28.733652109999998,61.18043627,32.30387456,46.68855574,29.632330120000002,60.00640684,SETA,3.032761873132117,True,-1.956506799566271,False
500,4,1.5,zigzag,PTA,HM,latent,Agent,30,PTA-HM-latent-Agent,100,25.441409789999998,52.898880840000004,28.2048305,79.1938097,47.97569991,91.34821986000001,53.35893287,79.1938097,48.53222844,90.40866808999999,SETA,1.146719505550886,True,-1.0392275318830357,False
500,4,1.5,zigzag,PTA,HM,latent,Agent,40,PTA-HM-latent-Agent,100,32.65261073,67.8234845,36.361437179999996,107.35169416999999,62.39810198,121.19742719,69.67214613,107.35169416999999,62.29819674,119.99102116,SETA,-0.16036618269539282,False,-1.0054135870644298,False
500,4,1.5,zigzag,PTA,HM,latent,Agent,50,PTA-HM-latent-Agent,100,39.41824027,82.51385357999999,44.18166617,131.91172419,75.92936072,150.57816527,85.31260422999999,131.91172419,76.0124119,149.44471336,SETA,0.10926002467762652,True,-0.7584422924814982,False
500,4,1.5,zigzag,PTA,HM,latent,Global,0,PTA-HM-latent-Global,100,3.06864747,27.19924099,3.2949583899999997,5.25724006,3.02430642,39.84104636,3.30683036,5.25724006,2.86902714,36.37463688,SETA,-5.412262499545406,False,-9.529743187363483,False
500,4,1.5,zigzag,PTA,HM,latent,Global,5,PTA-HM-latent-Global,100,3.34559306,27.33567885,3.57028148,6.107843470000001,3.57819756,40.11392197,3.8574765,6.107843470000001,3.32444365,36.575690030000004,SETA,-7.632973715767455,False,-9.67372573722567,False
500,4,1.5,zigzag,PTA,HM,latent,Global,10,PTA-HM-latent-Global,100,3.92224225,27.691987800000003,4.2134008099999996,8.55028471,4.731495939999999,40.82654,5.14371517,8.55028471,5.28561584,37.4982467,SETA,10.483544714063076,True,-8.875863788052785,False
500,4,1.5,zigzag,PTA,HM,latent,Global,20,PTA-HM-latent-Global,100,16.046993580000002,37.94687751,17.91820819,46.79180735,28.98099861,61.336319169999996,32.55332989,46.79180735,29.632330120000002,60.00640684,SETA,2.198043513157255,True,-2.216283893728299,False
500,4,1.5,zigzag,PTA,HM,latent,Global,30,PTA-HM-latent-Global,100,25.560965500000002,53.01760553,28.32996926,78.8878535,48.00894237000001,91.47777550999999,53.37685208,78.8878535,48.53222844,90.40866808999999,SETA,1.0782238665321686,True,-1.18252756354702,False
500,4,1.5,zigzag,PTA,HM,latent,Global,40,PTA-HM-latent-Global,100,32.79053936,67.93980729,36.50881106,107.16241565,62.468090190000005,121.32217886000001,69.73453564,107.16241565,62.29819674,119.99102116,SETA,-0.27271006046780677,False,-1.1093810912943258,False
500,4,1.5,zigzag,PTA,HM,latent,Global,50,PTA-HM-latent-Global,100,39.51051786,82.62443641,44.26883979,131.6525551,75.90804701,150.69143707,85.25459311,131.6525551,76.0124119,149.44471336,SETA,0.1372998006395343,True,-0.8342374125986929,False
500,4,1.5,zigzag,PTA,HT1,clamped,Agent,0,PTA-HT1-clamped-Agent,100,1.4911058099999999,26.58979995,1.5907356,3.3801244,1.47141558,39.25392354,1.5655901499999998,3.36517912,3.0669074100000002,44.79739579,SETA,52.02282353871257,True,12.374541314826725,True
500,4,1.5,zigzag,PTA,HT1,clamped,Agent,5,PTA-HT1-clamped-Agent,100,1.70012901,26.70792234,1.79586647,3.5068949500000004,1.8894621200000001,39.49016835,1.9758518900000002,3.5068949500000004,3.4649199700000004,45.03707041,SETA,45.468809197344896,True,12.316303013280304,True
500,4,1.5,zigzag,PTA,HT1,clamped,Agent,10,PTA-HT1-clamped-Agent,100,2.35760658,27.08804297,2.55614815,6.220924579999999,3.2044174099999996,40.25040954,3.49641523,6.220924579999999,4.51611501,45.66261595,SETA,29.0448227535286,True,11.852598230303546,True
500,4,1.5,zigzag,PTA,HT1,clamped,Agent,20,PTA-HT1-clamped-Agent,100,14.09550661,37.26735573,15.933251270000001,44.401645349999995,26.68021732,60.60903511000001,30.25062166,44.401645349999995,27.55486159,64.39901322,SETA,3.1741922097602515,True,5.885149353224817,True
500,4,1.5,zigzag,PTA,HT1,clamped,Agent,30,PTA-HT1-clamped-Agent,100,24.16338698,52.4376602,26.89280714,77.61659636,46.815978349999995,90.94964406,52.169733459999996,77.61659636,47.5548287,94.60821743000001,SETA,1.553681025035436,True,3.8670777966057446,True
500,4,1.5,zigzag,PTA,HT1,clamped,Agent,40,PTA-HT1-clamped-Agent,100,31.777842059999998,67.42541573,35.48847191,106.87596456,62.04488835,120.92515518,69.36106283,106.87596456,62.611475170000006,124.50992545999999,SETA,0.9049248855128145,True,2.8791040286596514,True
500,4,1.5,zigzag,PTA,HT1,clamped,Agent,50,PTA-HT1-clamped-Agent,100,38.73845156,82.16334364000001,43.51511267,135.67908777,75.9661074,150.40101091,85.41434425,135.67908777,76.45140873,153.97171657,SETA,0.6347840256468174,True,2.31906595545206,True
500,4,1.5,zigzag,PTA,HT1,clamped,Global,0,PTA-HT1-clamped-Global,100,1.76850843,26.73314428,1.93387306,3.95816036,1.73854554,39.35606107,1.90170245,3.9450286799999996,3.0669074100000002,44.79739579,SETA,43.31274774284758,True,12.146542503291347,True
500,4,1.5,zigzag,PTA,HT1,clamped,Global,5,PTA-HT1-clamped-Global,100,1.97309461,26.845294290000002,2.1345169100000003,4.14719054,2.1477178599999998,39.58036103,2.30299015,4.14719054,3.4649199700000004,45.03707041,SETA,38.01536893794406,True,12.116039809703949,True
500,4,1.5,zigzag,PTA,HT1,clamped,Global,10,PTA-HT1-clamped-Global,100,2.65715598,27.24577439,2.94137832,6.9234715200000005,3.51584064,40.38132118,3.91671288,6.9234715200000005,4.51611501,45.66261595,SETA,22.149001249638232,True,11.565904975271135,True
500,4,1.5,zigzag,PTA,HT1,clamped,Global,20,PTA-HT1-clamped-Global,100,14.52658465,37.5223879,16.37944484,45.03140295,27.25469791,60.93454829,30.79284603,45.03140295,27.55486159,64.39901322,SETA,1.0893311113888249,True,5.379686359734559,True
500,4,1.5,zigzag,PTA,HT1,clamped,Global,30,PTA-HT1-clamped-Global,100,24.50808188,52.68603804,27.2646132,77.72194243,47.21769268,91.26184847,52.5631827,77.72194243,47.5548287,94.60821743000001,SETA,0.7089417188879565,True,3.5370806584279713,True
500,4,1.5,zigzag,PTA,HT1,clamped,Global,40,PTA-HT1-clamped-Global,100,32.05775629,67.66880642999999,35.79727339,106.97798042000001,62.31704117,121.22738534,69.62850307,106.97798042000001,62.611475170000006,124.50992545999999,SETA,0.4702556507422462,True,2.6363682315869164,True
500,4,1.5,zigzag,PTA,HT1,clamped,Global,50,PTA-HT1-clamped-Global,100,38.99515095,82.39892689,43.79569678,135.80003076,76.19183063999999,150.68762622,85.62534978,135.80003076,76.45140873,153.97171657,SETA,0.3395334295496655,True,2.1329179300972223,True
500,4,1.5,zigzag,PTA,HT1,latent,Agent,0,PTA-HT1-latent-Agent,100,2.39628905,27.1940601,2.7737750599999997,4.96990541,2.56342357,40.024539770000004,2.9930387400000003,4.96370383,2.8051265599999997,41.81477007,SETA,8.616473618217068,True,4.281334793909098,True
500,4,1.5,zigzag,PTA,HT1,latent,Agent,5,PTA-HT1-latent-Agent,100,2.64917419,27.329356039999997,3.0237465200000004,5.433976400000001,3.06919402,40.29513154,3.49298158,5.433976400000001,3.20333123,41.985828229999996,SETA,4.187428660007786,True,4.026827053972337,True
500,4,1.5,zigzag,PTA,HT1,latent,Agent,10,PTA-HT1-latent-Agent,100,3.2432564000000004,27.72394472,3.70491016,7.67891177,4.25735821,41.084308920000005,4.85530862,7.67891177,4.316475919999999,42.59269176,SETA,1.3695827590762932,True,3.5414123354762017,True
500,4,1.5,zigzag,PTA,HT1,latent,Agent,20,PTA-HT1-latent-Agent,100,14.861070689999998,37.85475632,16.82126119,45.46981871,27.492986719999998,61.34593213,31.08801086,45.46981871,27.59251898,62.45024574,SETA,0.3607219046298349,True,1.7683094708667801,True
500,4,1.5,zigzag,PTA,HT1,latent,Agent,30,PTA-HT1-latent-Agent,100,24.76101155,53.000235700000005,27.631284970000003,77.30492675,47.2928687,91.63689098,52.708058460000004,77.30492675,47.14881243,92.68569767000001,SETA,-0.3055353095348323,False,1.1315733887381385,True
500,4,1.5,zigzag,PTA,HT1,latent,Agent,40,PTA-HT1-latent-Agent,100,31.92251851,67.94497204999999,35.75649421,105.38845515000001,61.61588278,121.52636356000001,68.95847684,105.38845515000001,61.75463602,122.55614450000002,SETA,0.22468473452755822,True,0.8402523955051588,True
500,4,1.5,zigzag,PTA,HT1,latent,Agent,50,PTA-HT1-latent-Agent,100,38.88706352,82.6711094,43.76272092999999,132.9303793,75.54497241,150.97863836,84.97093032000001,132.9303793,75.66068402,152.02602656000002,SETA,0.15293492452357338,True,0.6889532165643031,True
500,4,1.5,zigzag,PTA,HT1,latent,Global,0,PTA-HT1-latent-Global,100,2.5458648,27.4601474,2.93930558,4.98522397,2.6782336900000003,40.378389,3.1279006,4.96921063,2.8051265599999997,41.81477007,SETA,4.523605879657689,True,3.4351045518017487,True
500,4,1.5,zigzag,PTA,HT1,latent,Global,5,PTA-HT1-latent-Global,100,2.77600609,27.58182857,3.16585584,5.4411859300000005,3.13851634,40.62175137,3.58100114,5.4411859300000005,3.20333123,41.985828229999996,SETA,2.0233589768361204,True,3.248898300939862,True
500,4,1.5,zigzag,PTA,HT1,latent,Global,10,PTA-HT1-latent-Global,100,3.35506146,27.953836759999998,3.82297995,7.68687408,4.2966271,41.36576752,4.8952493,7.68687408,4.316475919999999,42.59269176,SETA,0.45983854347551034,True,2.880598030557535,True
500,4,1.5,zigzag,PTA,HT1,latent,Global,20,PTA-HT1-latent-Global,100,14.9457727,38.031604349999995,16.91563542,45.433996289999996,27.478049409999997,61.521302930000004,31.080560180000003,45.433996289999996,27.59251898,62.45024574,SETA,0.41485726650392074,True,1.4874926415301526,True
500,4,1.5,zigzag,PTA,HT1,latent,Global,30,PTA-HT1-latent-Global,100,24.837284869999998,53.17433096,27.711160500000002,77.14504612,47.26107401,91.80675595999999,52.67161033,77.14504612,47.14881243,92.68569767000001,SETA,-0.23810054636408395,False,0.9483034946010993,True
500,4,1.5,zigzag,PTA,HT1,latent,Global,40,PTA-HT1-latent-Global,100,32.01673535,68.11247279,35.84939688,105.24308895,61.61997493,121.68303963,68.94808326,105.24308895,61.75463602,122.55614450000002,SETA,0.21805826846164056,True,0.7124121549042517,True
500,4,1.5,zigzag,PTA,HT1,latent,Global,50,PTA-HT1-latent-Global,100,38.98346193,82.84686981,43.8610968,132.88259705000002,75.55342794,151.1518337,84.97148290999999,132.88259705000002,75.66068402,152.02602656000002,SETA,0.14175933166510335,True,0.5750284209756762,True
500,4,1.5,zigzag,PTA,HT2,clamped,Agent,0,PTA-HT2-clamped-Agent,100,2.31340709,27.08393066,2.40211725,3.53366475,2.32737793,39.79927701,2.41640581,3.5284956199999997,3.53884664,43.035389560000006,SETA,34.233433466899264,True,7.519654366061257,True
500,4,1.5,zigzag,PTA,HT2,clamped,Agent,5,PTA-HT2-clamped-Agent,100,2.6547716,27.28120543,2.75766093,4.44599907,3.0101071000000004,40.19382657,3.12749319,4.44599907,4.06759971,43.38749795,SETA,25.997951750271888,True,7.360810212380542,True
500,4,1.5,zigzag,PTA,HT2,clamped,Agent,10,PTA-HT2-clamped-Agent,100,3.3313403399999997,27.68794005,3.52009344,7.060593710000001,4.36324461,41.007295819999996,4.65235825,7.060593710000001,5.1484031,44.12870353,SETA,15.250524769515438,True,7.073418116346842,True
500,4,1.5,zigzag,PTA,HT2,clamped,Agent,20,PTA-HT2-clamped-Agent,100,14.50975333,37.72642566,16.31823402,44.11811971,26.720070340000003,61.084266989999996,30.24863942,44.11811971,27.26433647,63.34179984,SETA,1.9962566505107304,True,3.5640491045446754,True
500,4,1.5,zigzag,PTA,HT2,clamped,Agent,30,PTA-HT2-clamped-Agent,100,24.519600190000002,52.83985485,27.21507634,76.91723569,46.73976393,91.31112547000001,52.04232393,76.91723569,47.28324034,93.51263453,SETA,1.1494060180563315,True,2.3542370194839513,True
500,4,1.5,zigzag,PTA,HT2,clamped,Agent,40,PTA-HT2-clamped-Agent,100,32.12373107,67.8096615,35.80348246,106.39558181000001,61.94802592,121.25073874,69.21913624,106.39558181000001,62.358137379999995,123.42097996000001,SETA,0.6576711191690121,True,1.7584054353671275,True
500,4,1.5,zigzag,PTA,HT2,clamped,Agent,50,PTA-HT2-clamped-Agent,100,39.10262032,82.55743581,43.86790943,135.34801418,75.90580431000001,150.74628733,85.34799005,135.34801418,76.28515827999999,152.89883645,SETA,0.4972841094562419,True,1.4078257035683328,True
500,4,1.5,zigzag,PTA,HT2,clamped,Global,0,PTA-HT2-clamped-Global,100,2.46947926,27.07638133,2.5841466100000003,4.09212894,2.4735853199999998,39.722464020000004,2.5887542000000003,4.08600357,3.53884664,43.035389560000006,SETA,30.101935132176294,True,7.698142328608681,True
500,4,1.5,zigzag,PTA,HT2,clamped,Global,5,PTA-HT2-clamped-Global,100,2.81371183,27.27079591,2.93991012,4.78489184,3.1620504499999997,40.11129316,3.30028113,4.78489184,4.06759971,43.38749795,SETA,22.262496916148123,True,7.551034156833635,True
500,4,1.5,zigzag,PTA,HT2,clamped,Global,10,PTA-HT2-clamped-Global,100,3.52761938,27.69885361,3.75032196,7.5289139,4.58986563,40.96740855,4.92110477,7.5289139,5.1484031,44.12870353,SETA,10.848751722645812,True,7.163806609117485,True
500,4,1.5,zigzag,PTA,HT2,clamped,Global,20,PTA-HT2-clamped-Global,100,14.87727108,37.84213284,16.68508218,44.762300530000005,27.28916882,61.25396708,30.790625220000003,44.762300530000005,27.26433647,63.34179984,SETA,-0.09107997191615258,False,3.2961374089050532,True
500,4,1.5,zigzag,PTA,HT2,clamped,Global,30,PTA-HT2-clamped-Global,100,24.823370599999997,52.95254505,27.52711323,77.26887275,47.181367769999994,91.47479154000001,52.474687519999996,77.26887275,47.28324034,93.51263453,SETA,0.21545175260296867,True,2.179216744606016,True
500,4,1.5,zigzag,PTA,HT2,clamped,Global,40,PTA-HT2-clamped-Global,100,32.37769722,67.91894808,36.067830869999995,106.62223035000001,62.290021159999995,121.40759764,69.55612269,106.62223035000001,62.358137379999995,123.42097996000001,SETA,0.10923389129618988,True,1.6313128615998096,True
500,4,1.5,zigzag,PTA,HT2,clamped,Global,50,PTA-HT2-clamped-Global,100,39.323047259999996,82.66046448000002,44.100004840000004,135.62421796,76.18072108,150.89063023999998,85.62047054,135.62421796,76.28515827999999,152.89883645,SETA,0.13690369444691042,True,1.313421512306101,True
500,4,1.5,zigzag,PTA,HT2,latent,Agent,0,PTA-HT2-latent-Agent,100,3.03173054,27.918208789999998,3.30981125,5.16899709,3.19110853,41.118035129999996,3.50595025,5.15940302,3.35499188,42.59673562,SETA,4.884761449854835,True,3.4713939189878307,True
500,4,1.5,zigzag,PTA,HT2,latent,Agent,5,PTA-HT2-latent-Agent,100,3.31497111,28.07014658,3.57813348,5.83957606,3.7575897099999995,41.4219107,4.04259457,5.83957606,3.8853000200000003,42.929927879999994,SETA,3.287012826360858,True,3.512741004865616,True
500,4,1.5,zigzag,PTA,HT2,latent,Agent,10,PTA-HT2-latent-Agent,100,3.8904617999999997,28.3970355,4.19937781,8.26279593,4.90857124,42.07568860000001,5.28508329,8.26279593,4.99722486,43.61084171,SETA,1.7740570513370968,True,3.5201180481870487,True
500,4,1.5,zigzag,PTA,HT2,latent,Agent,20,PTA-HT2-latent-Agent,100,15.19946409,38.249025780000004,17.08155198,45.17549210999999,27.5265756,61.77966901,31.04943163,45.17549210999999,27.42237775,62.91831035999999,SETA,-0.37997379712997326,False,1.8097138074513186,True
500,4,1.5,zigzag,PTA,HT2,latent,Agent,30,PTA-HT2-latent-Agent,100,24.82948782,53.30174272,27.612624689999997,76.26469077,46.78662308,91.88510314999999,52.111576969999994,76.26469077,46.93672429,93.04399858999999,SETA,0.3197948136998141,True,1.2455348626048246,True
500,4,1.5,zigzag,PTA,HT2,latent,Agent,40,PTA-HT2-latent-Agent,100,32.36511362,68.25657558,36.12388161,105.20507879,61.85787485,121.79476876999999,69.13409087,105.20507879,61.91655545,122.93485392999999,SETA,0.09477368302146516,True,0.9273896893790323,True
500,4,1.5,zigzag,PTA,HT2,latent,Agent,50,PTA-HT2-latent-Agent,100,39.2985813,82.99426237,44.12700702,133.61562315,75.72480999999999,151.27014223,85.1403416,133.61562315,75.85404641,152.41594012,SETA,0.17037510339457107,True,0.7517572565558961,True
500,4,1.5,zigzag,PTA,HT2,latent,Global,0,PTA-HT2-latent-Global,100,3.10943765,28.08398123,3.3957608699999997,5.170235239999999,3.22454342,41.33680916,3.54054124,5.1617295,3.35499188,42.59673562,SETA,3.8881900363943678,True,2.9578005019906595,True
500,4,1.5,zigzag,PTA,HT2,latent,Global,5,PTA-HT2-latent-Global,100,3.38895346,28.227481510000004,3.6592037299999998,5.843141869999999,3.78357497,41.62380983,4.0674269800000005,5.843141869999999,3.8853000200000003,42.929927879999994,SETA,2.618203214072523,True,3.0424417521756064,True
