pop,n,step_ratio,pattern,threshold_range,threshold_mode,R_agent,R_abs_agent,R_global,R_abs_global,R_log_ratio,R_abs_log_ratio
500,12,2.5,scurve,HT2,clamped,0.14709275,7.111580719999999,0.18835681999999998,7.136370950000001,-0.247274802474618,-0.0034798342372413496
500,12,2.5,scurve,HT2,latent,0.31178606999999997,7.2502008899999995,0.33190879,7.25863645,-0.06254292270466029,-0.0011628169442980307
500,12,2.5,sharp,HM,clamped,0.26379056,0.41709868,0.26928563,0.44882559,-0.020617182871841958,-0.07331153481036999
500,12,2.5,sharp,HM,latent,0.17652109,0.5165452899999999,0.23362288,0.45321106,-0.28026783204326733,0.13080503797329257
500,12,2.5,sharp,HT1,clamped,0.5440507800000001,1.16640724,0.5666627900000001,0.81902494,-0.04072181208857668,0.3535690332083131
500,12,2.5,sharp,HT1,latent,0.53267484,1.03915726,0.43358078,0.6150682599999999,0.20583305914589545,0.5244320832027163
500,12,2.5,sharp,HT2,clamped,0.16650655,0.82276907,0.20701046,0.51743753,-0.21773467540360067,0.463786763043034
500,12,2.5,sharp,HT2,latent,0.32806420000000003,0.75757019,0.2826201,0.46871980999999996,0.14910572795197147,0.4801110232796775
500,12,2.5,zigzag,HM,clamped,0.23309002,8.11924745,0.28148609,8.04799639,-0.18865830162214736,0.008814306508599244
500,12,2.5,zigzag,HM,latent,0.22144677000000001,8.045986450000001,0.26559134,8.03937076,-0.18177656707144488,0.0008225730130401912
500,12,2.5,zigzag,HT1,clamped,0.25445840000000003,8.18279892,0.30081894,8.25564673,-0.16737119064938985,-0.008863159988976799
500,12,2.5,zigzag,HT1,latent,0.36072816,8.2929596,0.41284992000000004,8.36158268,-0.13495948180765274,-0.008240811089350418
500,12,2.5,zigzag,HT2,clamped,0.17504676,8.17297011,0.23332864,8.21770217,-0.28739479365533394,-0.0054582472631155
500,12,2.5,zigzag,HT2,latent,0.28900963,8.25311029,0.33221151,8.29968088,-0.13931183502492045,-0.005626931724027342
1000,4,1.5,random,HM,clamped,1.21929323,151.91034926,1.21717084,151.7465272,0.0017421890705959784,0.0010789946719052413
1000,4,1.5,random,HM,latent,1.11719417,140.1100124,1.16270977,145.46717746000002,-0.039932952840426215,-0.037522559811162766
1000,4,1.5,random,HT1,clamped,1.74671919,212.49252570000002,1.75989591,215.65380475,-0.007515385432229772,-0.014767551540609106
1000,4,1.5,random,HT1,latent,1.63179785,201.80063438000002,1.70802192,210.92538868,-0.04565354655941201,-0.044224211268203285
1000,4,1.5,random,HT2,clamped,1.54928708,191.83672785,1.56425648,193.10761481,-0.009615741712734369,-0.006602988726699816
1000,4,1.5,random,HT2,latent,1.4368810300000001,179.01239625999997,1.53008763,189.60764006000002,-0.06285019514030206,-0.05750182839212913
1000,4,1.5,scurve,HM,clamped,1.47479836,11.54294926,1.73405839,11.67477687,-0.1619432760164438,-0.011355894709589344
1000,4,1.5,scurve,HM,latent,2.22607541,11.932414799999998,2.29411929,11.98637377,-0.030108889038222203,-0.004511855721977031
1000,4,1.5,scurve,HT1,clamped,0.9659832,11.46571951,1.04479959,11.5122226,-0.07843392334554804,-0.004047634315295767
1000,4,1.5,scurve,HT1,latent,2.0621495100000002,12.060908159999999,2.13402909,12.10349931,-0.03426289422351806,-0.00352511801976749
1000,4,1.5,scurve,HT2,clamped,1.7388411199999998,11.99427109,1.79048131,12.016269529999999,-0.02926560363075635,-0.001832399070347984
1000,4,1.5,scurve,HT2,latent,2.76636985,12.54301233,2.80221293,12.563416649999999,-0.012873499929358207,-0.0016254262610283221
1000,4,1.5,sharp,HM,clamped,1.53488969,2.05664591,1.61006834,2.00281598,-0.047818110035788314,0.0265222765443019
1000,4,1.5,sharp,HM,latent,1.3686800099999998,1.22947698,1.51672803,1.36161124,-0.10270862378825328,-0.10207987435634708
1000,4,1.5,sharp,HT1,clamped,0.69606494,0.7441801800000001,0.9934940600000001,0.99885958,-0.3557851225318737,-0.2943310252762022
1000,4,1.5,sharp,HT1,latent,1.01928406,1.02270028,1.21386919,1.21386439,-0.1747124567092547,-0.17136251867587096
1000,4,1.5,sharp,HT2,clamped,1.01356,1.042433,1.1989076,1.19860812,-0.16794192290863025,-0.13960357954895916
1000,4,1.5,sharp,HT2,latent,1.30240622,1.30198609,1.49196199,1.48935362,-0.13587853353247953,-0.1344513535875881
1000,4,1.5,zigzag,HM,clamped,2.51975339,27.67107186,2.79818209,27.922241789999998,-0.10480891712984877,-0.009036037699805672
1000,4,1.5,zigzag,HM,latent,2.8727286,27.08362431,3.0772149200000003,27.20217249,-0.06876263133481215,-0.004367564830449293
1000,4,1.5,zigzag,HT1,clamped,1.4980756199999998,26.58414543,1.77519935,26.72745953,-0.16973136201847663,-0.005376482112434364
1000,4,1.5,zigzag,HT1,latent,2.40506008,27.18639541,2.5543785199999998,27.45256721,-0.06023406882866976,-0.00974300728965535
1000,4,1.5,zigzag,HT2,clamped,2.3222815199999998,27.08107989,2.48013962,27.07341567,-0.06576474074252818,0.0002830501871328974
1000,4,1.5,zigzag,HT2,latent,3.0429378600000003,27.912264110000002,3.1202064899999997,28.08410804,-0.025075732254919547,-0.006137700099770062
1000,4,2.0,random,HM,clamped,0.77966829,97.3087688,0.7839590099999999,97.86856897,-0.005488175820066654,-0.005736339182010476
1000,4,2.0,random,HM,latent,0.6953951700000001,86.17743079,0.74166426,92.60791666000001,-0.06441638707630123,-0.07196631148044641
1000,4,2.0,random,HT1,clamped,1.52987118,189.10260892999997,1.55470869,192.6752134,-0.016104654679510878,-0.01871616709609003
1000,4,2.0,random,HT1,latent,1.39649688,174.87462137,1.48861617,186.25556397,-0.06388007119631937,-0.0630504626411213
1000,4,2.0,random,HT2,clamped,1.28193756,159.05839132,1.27638735,158.66447352,0.004338947477603111,0.002479632695207745
1000,4,2.0,random,HT2,latent,1.11775515,140.43966714,1.22588589,153.83515509999998,-0.09234141454978309,-0.09110362649993081
1000,4,2.0,scurve,HM,clamped,1.0805799299999999,11.28869121,1.17754929,11.275858829999999,-0.08593753666459122,0.0011373930666157177
1000,4,2.0,scurve,HM,latent,1.09306556,11.281234710000001,1.18666833,11.254372089999999,-0.0821634687829307,0.0023840168104895133
1000,4,2.0,scurve,HT1,clamped,0.30831193,11.02351723,0.39355038999999997,11.07584374,-0.2440970853488309,-0.004735576549851496
1000,4,2.0,scurve,HT1,latent,1.1125569899999999,11.470540020000001,1.19350438,11.52215127,-0.07023287595602831,-0.0044893689070121656
1000,4,2.0,scurve,HT2,clamped,0.38653148000000004,11.10223871,0.45996113,11.14161773,-0.17392867230173126,-0.0035406685207895875
1000,4,2.0,scurve,HT2,latent,1.23414835,11.54987688,1.29474164,11.58588109,-0.04793003239792413,-0.0031124322022891885
1000,4,2.0,sharp,HM,clamped,0.77719881,1.00834367,0.79480401,0.71371955,-0.022399369594651507,0.3455742349202842
1000,4,2.0,sharp,HM,latent,0.67730175,0.64402266,0.78262257,0.69357806,-0.144533659119248,-0.07412988108070452
1000,4,2.0,sharp,HT1,clamped,0.64114233,1.8475850399999998,0.73677879,0.72610985,-0.13903622192743498,0.9339333696142205
1000,4,2.0,sharp,HT1,latent,0.74877675,1.02267901,0.85868082,0.79717277,-0.13695640633770353,0.24910951279287952
1000,4,2.0,sharp,HT2,clamped,0.48046608,0.50049595,0.732249,0.7296566099999999,-0.4213639872667228,-0.37697451939622
1000,4,2.0,sharp,HT2,latent,0.7022481,0.67691465,0.88442874,0.8805235299999999,-0.2306551846716424,-0.26297145696814245
1000,4,2.0,zigzag,HM,clamped,1.24986517,26.341285250000002,1.29671283,26.36541016,-0.036796788374471534,-0.0009154401161793968
1000,4,2.0,zigzag,HM,latent,1.20462904,25.99024578,1.34068796,26.04546923,-0.10701121627719139,-0.002122521837996996
1000,4,2.0,zigzag,HT1,clamped,0.6970632600000001,26.013678060000004,0.9932105400000001,26.22333915,-0.3540664986966398,-0.00802734256456573
1000,4,2.0,zigzag,HT1,latent,1.33864858,26.405553,1.5390748300000001,26.62938029,-0.1395208934829696,-0.00844079948945624
1000,4,2.0,zigzag,HT2,clamped,0.79433194,26.12216196,1.04949624,26.22050189,-0.2785641222582486,-0.003757548373476198
1000,4,2.0,zigzag,HT2,latent,1.3741818000000001,26.41297968,1.53535877,26.550460610000002,-0.1109055806559107,-0.00519155243812492
1000,4,2.5,random,HM,clamped,0.42472740000000003,45.674312719999996,0.42432862,48.55969879,0.0009393491593708846,-0.06125788892047091
1000,4,2.5,random,HM,latent,0.40153663,36.78556432,0.40858669999999997,46.15886037999999,-0.01740536958037364,-0.22698343911790508
1000,4,2.5,random,HT1,clamped,1.36060586,167.12858496,1.38775242,171.58433571999998,-0.019755388573588998,-0.026311413241844935
1000,4,2.5,random,HT1,latent,1.19929615,149.95647008,1.3080228400000002,163.53896521000001,-0.08678187161182044,-0.08670622875740981
1000,4,2.5,random,HT2,clamped,1.0291966700000001,126.60819584999999,1.0076696699999999,124.92106654999999,0.0211381582897484,0.01341517552364721
1000,4,2.5,random,HT2,latent,0.8352055,104.64591832,0.95575301,119.78018356000001,-0.13482171957497116,-0.13507581433335092
1000,4,2.5,scurve,HM,clamped,1.02695745,11.168311860000001,0.95740983,11.192800420000001,0.07012423342024987,-0.00219028190398988
1000,4,2.5,scurve,HM,latent,0.7385339999999999,11.029425329999999,0.8220475700000001,11.015147059999999,-0.1071311242474964,0.0012954002231524149
1000,4,2.5,scurve,HT1,clamped,0.54781957,11.07294096,0.58682824,11.115598030000001,-0.06878618962895969,-0.00384496902405025
1000,4,2.5,scurve,HT1,latent,1.09685561,11.434499240000001,1.1392891,11.47398588,-0.03795692137504579,-0.003447340921812334
1000,4,2.5,scurve,HT2,clamped,0.34965187999999997,11.00223971,0.3987584,11.034084210000001,-0.13141768876709628,-0.0028901846135930553
1000,4,2.5,scurve,HT2,latent,0.94127773,11.35256836,0.97512624,11.37866116,-0.03532870003599581,-0.002295767717916404
1000,4,2.5,sharp,HM,clamped,0.37667605000000004,1.04402721,0.38418785,0.90442126,-0.019746091447900647,0.14354558389615657
1000,4,2.5,sharp,HM,latent,0.27961345000000004,1.4696152900000001,0.38505531,1.11206278,-0.31997887266942004,0.27878400798697656
1000,4,2.5,sharp,HT1,clamped,0.7875603200000001,3.42854816,0.78627504,1.7805026000000002,0.0016333097074760763,0.6552412106043362
1000,4,2.5,sharp,HT1,latent,0.77404011,2.41277758,0.71089373,0.9119640099999999,0.08510074086179228,0.9729333590853524
1000,4,2.5,sharp,HT2,clamped,0.42744898,2.2590749199999998,0.53981305,1.17205044,-0.23338793968688853,0.6562006742818297
1000,4,2.5,sharp,HT2,latent,0.5592087,1.78420521,0.59130203,0.79100122,-0.055804187195878756,0.8134288244337262
1000,4,2.5,zigzag,HM,clamped,0.74085869,25.70456094,0.70718579,25.66995016,0.04651648756004095,0.0013473913228623706
1000,4,2.5,zigzag,HM,latent,0.53588121,25.5418404,0.63573457,25.57539067,-0.17086862008665835,-0.001312679662623821
1000,4,2.5,zigzag,HT1,clamped,0.76132572,25.8140144,0.93501876,26.01113264,-0.2055053112007364,-0.007607086591108494
1000,4,2.5,zigzag,HT1,latent,1.15426595,26.110497260000002,1.27802259,26.30655918,-0.10184943104911517,-0.007480879228070601
1000,4,2.5,zigzag,HT2,clamped,0.52623519,25.811893490000003,0.71456432,25.92449796,-0.3059247722292093,-0.004353015146724234
1000,4,2.5,zigzag,HT2,latent,0.934277,26.01645666,1.035736,26.13547923,-0.10309459595556814,-0.004564462454361991
1000,8,1.5,random,HM,clamped,0.90502471,56.67507071,0.89687917,56.33495533999999,0.009041098780056501,0.006019225174663196
1000,8,1.5,random,HM,latent,0.7526043099999999,47.75480207,0.79267251,50.224258680000005,-0.05187055533975404,-0.05041852183075788
1000,8,1.5,random,HT1,clamped,1.60126693,97.98816907,1.6063879399999998,98.87622755000001,-0.0031929958542072276,-0.009022093574060374
1000,8,1.5,random,HT1,latent,1.4213879900000002,89.09968083,1.50610582,94.1930948,-0.05789354055454685,-0.05559112297066914
1000,8,1.5,random,HT2,clamped,1.2685665799999999,79.15989014,1.2772181,79.68419283,-0.006796767514114891,-0.006601499839078173
1000,8,1.5,random,HT2,latent,1.13129401,71.45788261,1.2263237200000001,77.26830303,-0.0806587291944273,-0.07817559840732449
1000,8,1.5,scurve,HM,clamped,1.05015412,9.22431985,1.26274687,9.31167401,-0.18435246929532423,-0.00942542464793766
1000,8,1.5,scurve,HM,latent,1.3677161100000002,9.388773969999999,1.43046806,9.39180073,-0.044859429666485894,-0.0003223287971274411
1000,8,1.5,scurve,HT1,clamped,0.65927221,9.119509279999999,0.7508625600000001,9.17173541,-0.13008611123005853,-0.005710521378921943
1000,8,1.5,scurve,HT1,latent,1.43328362,9.64629599,1.48135265,9.67308143,-0.032987573369275866,-0.0027729110085212318
1000,8,1.5,scurve,HT2,clamped,1.0799953,9.466690589999999,1.12904807,9.489863810000001,-0.04441817248853614,-0.0024448780146484267
1000,8,1.5,scurve,HT2,latent,1.4557940999999999,9.71167182,1.48387454,9.72662283,-0.019105074453046576,-0.0015383050023185213
1000,8,1.5,sharp,HM,clamped,0.8631605299999999,1.10984302,0.89628275,1.10709754,-0.03765524469990369,0.0024768200402662233
1000,8,1.5,sharp,HM,latent,0.7110724,0.90086946,0.7855158900000001,0.9980823999999999,-0.09956643361470541,-0.10247547438451564
1000,8,1.5,sharp,HT1,clamped,0.3363342,0.45607117,0.47541407,0.6602225199999999,-0.34608084212681106,-0.3699280578153997
1000,8,1.5,sharp,HT1,latent,0.48828209,0.6856568900000001,0.58621614,0.8178175400000001,-0.18279526903945995,-0.1762619132331656
1000,8,1.5,sharp,HT2,clamped,0.5003211000000001,0.66077003,0.58111927,0.81505978,-0.14970592747713582,-0.20985559318214048
1000,8,1.5,sharp,HT2,latent,0.63525418,0.89265061,0.7261897999999999,1.01835483,-0.1337862108989552,-0.13174844225380514
1000,8,1.5,zigzag,HM,clamped,1.4969837899999998,12.75372193,1.7200735800000002,12.82304985,-0.1389147919245798,-0.005421175931580296
1000,8,1.5,zigzag,HM,latent,1.6232748799999999,12.42974187,1.74332141,12.50913156,-0.0713465104326628,-0.006366763791389229
1000,8,1.5,zigzag,HT1,clamped,0.78222321,12.236578320000001,0.9179796100000001,12.321136200000002,-0.160035044445677,-0.006886488895512291
1000,8,1.5,zigzag,HT1,latent,1.2342889,12.53930426,1.32999948,12.63323276,-0.07468353648030376,-0.0074628104317960705
1000,8,1.5,zigzag,HT2,clamped,1.21219932,12.50011642,1.2912755999999999,12.50899256,-0.06319423743407256,-0.0007098325957789468
1000,8,1.5,zigzag,HT2,latent,1.59268033,12.73688926,1.6616557900000002,12.80187215,-0.04239622998534222,-0.005088972734321474
1000,8,2.0,random,HM,clamped,0.57114619,35.5825056,0.55789672,34.80421776,0.023471345761333716,0.02211552190706383
1000,8,2.0,random,HM,latent,0.43187879,26.65855869,0.46759818000000003,29.29496827,-0.07946436720393209,-0.09430551922771377
1000,8,2.0,random,HT1,clamped,1.4188792899999998,87.32403307,1.40931241,87.20500179000001,0.006765394644285847,0.0013640286104947355
1000,8,2.0,random,HT1,latent,1.2043966799999999,76.05442162,1.2969268500000002,81.77594312000001,-0.07401874329825034,-0.0725339484920063
1000,8,2.0,random,HT2,clamped,1.03662213,64.35250552000001,1.01614121,63.36178389,0.01995514946630147,0.015514967164516166
1000,8,2.0,random,HT2,latent,0.8559420299999999,54.249076939999995,0.95774869,60.60385067,-0.11238276390484438,-0.1107724561208386
1000,8,2.0,scurve,HM,clamped,0.69327539,9.07395717,0.74553596,9.02662274,-0.07267606070511065,0.005230168109169707
1000,8,2.0,scurve,HM,latent,0.6478341000000001,8.91645089,0.7128479,8.98151034,-0.09563342861890815,-0.007270072352686005
1000,8,2.0,scurve,HT1,clamped,0.2357947,8.82345295,0.32213676,8.87800431,-0.3120146646975646,-0.006163507545600105
1000,8,2.0,scurve,HT1,latent,0.76830203,9.20590993,0.83660477,9.24544866,-0.08516883657422045,-0.004285732167210526
1000,8,2.0,scurve,HT2,clamped,0.27935906,8.85957135,0.35071153000000005,8.89964256,-0.22746612589695922,-0.004512731048386511
1000,8,2.0,scurve,HT2,latent,0.56079869,9.05210623,0.6053398099999999,9.07615103,-0.07642797000609101,-0.002652744139220523
1000,8,2.0,sharp,HM,clamped,0.47877228000000005,0.72456582,0.46083803,0.5063760399999999,0.03817844091282983,0.3582930511608944
1000,8,2.0,sharp,HM,latent,0.38492905,0.45279885,0.42197671999999997,0.49909190999999997,-0.09189111504674172,-0.09734228003457791
1000,8,2.0,sharp,HT1,clamped,0.47319187999999995,0.9282801,0.38662777,0.49052937,0.20203857664897218,0.637848364252007
1000,8,2.0,sharp,HT1,latent,0.45634009,0.69529503,0.4297278,0.5423494600000001,0.06008635795079666,0.24842570526702706
1000,8,2.0,sharp,HT2,clamped,0.23252836,0.31966507,0.34797548,0.48468214000000004,-0.40311982143869024,-0.416219503221267
1000,8,2.0,sharp,HT2,latent,0.34183852000000003,0.45928343,0.42626036,0.5945609199999999,-0.2207118714721875,-0.25815566950436997
1000,8,2.0,zigzag,HM,clamped,0.72628015,12.0894123,0.80640159,12.021011370000002,-0.10464604710698978,0.005673986856898419
1000,8,2.0,zigzag,HM,latent,0.71487845,11.89255244,0.79608093,11.903170970000001,-0.10758832328815349,-0.0008924738720364021
1000,8,2.0,zigzag,HT1,clamped,0.35521377,11.94882017,0.5051815,12.05906665,-0.3521979933866194,-0.009184253139064001
1000,8,2.0,zigzag,HT1,latent,0.6855488599999999,12.16475604,0.79798185,12.264333180000001,-0.15186607992737106,-0.008152386739081233
1000,8,2.0,zigzag,HT2,clamped,0.41092276,11.99261322,0.54002139,12.051919990000002,-0.273203484923584,-0.004933087263777997
1000,8,2.0,zigzag,HT2,latent,0.7110341800000001,12.16332891,0.80574617,12.23086211,-0.12504826556465598,-0.005536840510328961
1000,8,2.5,random,HM,clamped,0.27811205,14.2492791,0.27983821,16.05950733,-0.006187524698823661,-0.1195947152499252
1000,8,2.5,random,HM,latent,0.24536276,8.11942792,0.24689753,12.61273502,-0.00623562373083432,-0.4404473209113913
1000,8,2.5,random,HT1,clamped,1.27263836,78.17656759,1.24928958,77.52673173,0.018517140626477364,0.00834715302682933
1000,8,2.5,random,HT1,latent,1.0330333600000001,65.44820826,1.1328722500000001,71.79872342,-0.09225673803305162,-0.09260757995583906
1000,8,2.5,random,HT2,clamped,0.83154898,51.474816940000004,0.79373457,49.49963191,0.04654109184254354,0.03912746323268862
1000,8,2.5,random,HT2,latent,0.63604609,40.352262689999996,0.7386558700000001,46.86467946,-0.14956111339838862,-0.14961681880561684
1000,8,2.5,scurve,HM,clamped,0.56056179,9.05183112,0.57024676,8.94676208,-0.017129702137295758,0.011675382888702618
1000,8,2.5,scurve,HM,latent,0.44752738000000003,8.8336662,0.50147183,8.849405990000001,-0.11380971413800425,-0.0017802103602464984
1000,8,2.5,scurve,HT1,clamped,0.30574778,8.8854601,0.35308177999999996,8.93075289,-0.1439391877828195,-0.005084457353539817
1000,8,2.5,scurve,HT1,latent,0.6878949400000001,9.184703090000001,0.7292498399999999,9.21551084,-0.05838026655970301,-0.003348632674092365
1000,8,2.5,scurve,HT2,clamped,0.20342463,8.81403464,0.25402856,8.84716719,-0.22215113391349936,-0.003752019730928452
1000,8,2.5,scurve,HT2,latent,0.43303358000000003,8.976271239999999,0.45458888000000003,8.99082696,-0.048578173096053494,-0.0016202642210053967
1000,8,2.5,sharp,HM,clamped,0.33117459,0.62206242,0.29884808,0.56763161,0.10271034793151869,0.09156780703940873
1000,8,2.5,sharp,HM,latent,0.20151758,0.7466806800000001,0.27820619,0.61670753,-0.322485906182913,0.19124273178829831
1000,8,2.5,sharp,HT1,clamped,0.75039089,1.77610674,0.61176722,1.12282872,0.20424240674623648,0.45857260002699196
1000,8,2.5,sharp,HT1,latent,0.67164789,1.46393945,0.4525886,0.7194839199999999,0.39475068490850973,0.7103521571520076
1000,8,2.5,sharp,HT2,clamped,0.22459164,1.1647348800000001,0.28607793000000004,0.67915992,-0.24198043633663477,0.5393921466309463
1000,8,2.5,sharp,HT2,latent,0.35964459,1.01193615,0.33452076,0.5483667799999999,0.07241735337515412,0.6126763853399857
1000,8,2.5,zigzag,HM,clamped,0.38645847000000005,11.777949309999999,0.40222395,11.712590709999999,-0.03998461228803994,0.005564688474663704
1000,8,2.5,zigzag,HM,latent,0.31554732,11.68229184,0.37706101,11.67486291,-0.17809834970672794,0.0006361160278313355
1000,8,2.5,zigzag,HT1,clamped,0.37916530000000004,11.85086111,0.4548354,11.95610691,-0.18196333750399846,-0.008841653884010064
1000,8,2.5,zigzag,HT1,latent,0.5783243800000001,12.02169272,0.65088386,12.115731,-0.1181963015101981,-0.007791946388349181
1000,8,2.5,zigzag,HT2,clamped,0.25821521000000003,11.84097361,0.35173629,11.90553258,-0.30908833418811366,-0.005437358114056657
1000,8,2.5,zigzag,HT2,latent,0.46749371000000006,11.968408349999999,0.52786007,12.0293385,-0.1214453355503686,-0.00507800013976027
1000,12,1.5,random,HM,clamped,0.7617787,31.80727989,0.75335393,31.55868299,0.01112094962666394,0.00784642619269397
1000,12,1.5,random,HM,latent,0.58260804,24.796477369999998,0.61734556,26.22523937,-0.05791428732135162,-0.05602068024092823
1000,12,1.5,random,HT1,clamped,1.4947655800000001,60.89804177,1.49498905,61.24639697,-0.00014949052887064,-0.005704003360120839
1000,12,1.5,random,HT1,latent,1.27362844,53.52554362,1.3610991000000001,57.09107495,-0.06642266886511294,-0.06448880804107099
1000,12,1.5,random,HT2,clamped,1.09299072,45.556151019999994,1.10273182,45.99826728,-0.008872855044486946,-0.009658074506118998
1000,12,1.5,random,HT2,latent,0.9568485800000001,40.54515459,1.04800469,44.31364013,-0.09099818474300096,-0.08887625208039521
1000,12,1.5,scurve,HM,clamped,0.7870340299999999,7.4469473200000005,0.91725421,7.49608299,-0.15311316539629252,-0.006576423398867096
1000,12,1.5,scurve,HM,latent,0.9850560199999999,7.57507909,1.02982226,7.57994984,-0.04444299057483711,-0.0006427899531179386
1000,12,1.5,scurve,HT1,clamped,0.51910745,7.36286058,0.59560749,7.4061853399999995,-0.13747098179198147,-0.005866984842476116
1000,12,1.5,scurve,HT1,latent,1.11003477,7.823267090000001,1.14262594,7.84060852,-0.028937730500640985,-0.0022141949434090627
1000,12,1.5,scurve,HT2,clamped,0.8211754,7.64469015,0.85856949,7.66308852,-0.04453089203352763,-0.0024037947315272016
1000,12,1.5,scurve,HT2,latent,1.1165869000000002,7.855027,1.12883134,7.86108121,-0.010906263386621675,-0.0007704465022229633
1000,12,1.5,sharp,HM,clamped,0.56206052,0.8048167700000001,0.62997675,0.82914803,-0.11407338301405566,-0.029784067126604176
1000,12,1.5,sharp,HM,latent,0.48866666999999997,0.73003112,0.5367217,0.8077211599999999,-0.09379911003693889,-0.10112973658004311
1000,12,1.5,sharp,HT1,clamped,0.21372759,0.34599708,0.29861626,0.50445914,-0.3344570775264527,-0.37705650971767685
1000,12,1.5,sharp,HT1,latent,0.30785195000000004,0.52555354,0.37221529,0.63051484,-0.18985343783801606,-0.18208462295621416
1000,12,1.5,sharp,HT2,clamped,0.32744222,0.5209220299999999,0.37480449,0.64139068,-0.13509291798579767,-0.20803838039596315
1000,12,1.5,sharp,HT2,latent,0.40588106,0.69602391,0.46363881999999995,0.79301464,-0.13304568292241298,-0.13045766981026816
1000,12,1.5,zigzag,HM,clamped,1.00221891,8.81011496,1.15438557,8.859152340000001,-0.14135177654459538,-0.005550598682710356
1000,12,1.5,zigzag,HM,latent,1.10595318,8.58715423,1.18751483,8.6437048,-0.0711551757962051,-0.006563894805263341
1000,12,1.5,zigzag,HT1,clamped,0.53501038,8.44607247,0.6235062,8.50920157,-0.15307256035897637,-0.007446578753952769
1000,12,1.5,zigzag,HT1,latent,0.78452925,8.64447915,0.85530993,8.710252279999999,-0.08638003810789764,-0.0075798862321181755
1000,12,1.5,zigzag,HT2,clamped,0.8259662299999999,8.631204740000001,0.87935354,8.6424419,-0.06263313496709791,-0.0013010757739091018
1000,12,1.5,zigzag,HT2,latent,1.04069064,8.783723310000001,1.09436762,8.82879692,-0.05029211078529275,-0.005118371228365999
1000,12,2.0,random,HM,clamped,0.47380704,19.83356309,0.45274309,19.11281563,0.04547531584339665,0.03701652274421611
1000,12,2.0,random,HM,latent,0.3154479,13.09675616,0.34407578,14.581646000000001,-0.08686839017242352,-0.10739903641445343
1000,12,2.0,random,HT1,clamped,1.33360542,54.77979895000001,1.30649723,54.20638416,0.020536430825457204,0.010522803254193027
1000,12,2.0,random,HT1,latent,1.0718117200000001,45.78308749,1.16356993,49.66957206,-0.08214239219643725,-0.08147775927242316
1000,12,2.0,random,HT2,clamped,0.88288844,37.04603654,0.86045425,36.29821854,0.025738403131598246,0.020392706007871002
1000,12,2.0,random,HT2,latent,0.70997676,30.544551470000002,0.80360232,34.52165171,-0.12387228283979544,-0.12240039122726161
1000,12,2.0,scurve,HM,clamped,0.48705897,7.306259730000001,0.51956888,7.28613731,-0.06461418673036359,0.0027579338335484223
1000,12,2.0,scurve,HM,latent,0.4482846,7.2158358499999995,0.49291206000000004,7.221408370000001,-0.09490248227470402,-0.0007719645372511034
1000,12,2.0,scurve,HT1,clamped,0.18125425,7.115337050000001,0.2479846,7.15829833,-0.31346590572696437,-0.0060196871486755356
1000,12,2.0,scurve,HT1,latent,0.54545691,7.43460856,0.59635508,7.46365525,-0.089212451073436,-0.0038993438664694288
1000,12,2.0,scurve,HT2,clamped,0.21161159999999998,7.1419254,0.26507723,7.17348325,-0.22526869859241902,-0.004408941706384031
1000,12,2.0,scurve,HT2,latent,0.40071947,7.29931171,0.43284417,7.315881060000001,-0.07711617227275201,-0.0022674154709524373
1000,12,2.0,sharp,HM,clamped,0.37619449000000005,0.60593832,0.36233004,0.43132661999999994,0.0375507611196613,0.3399125765815205
1000,12,2.0,sharp,HM,latent,0.28566976,0.36514105999999996,0.30323035,0.40482165000000003,-0.059656289360788026,-0.10316285506739999
1000,12,2.0,sharp,HT1,clamped,0.41093040999999997,0.60553439,0.28449027,0.36611192000000004,0.36772482879535967,0.5031722784105049
1000,12,2.0,sharp,HT1,latent,0.39148954,0.52882476,0.2936693,0.4143699,0.2875044930109711,0.24389805726469668
1000,12,2.0,sharp,HT2,clamped,0.14918949,0.24018805000000001,0.21717027000000003,0.36674357999999996,-0.37546445730879974,-0.4232407535572596
1000,12,2.0,sharp,HT2,latent,0.22307248000000002,0.35077673,0.26822533,0.45422367,-0.1843306697591282,-0.2584398177156081
1000,12,2.0,zigzag,HM,clamped,0.45742482,8.33866423,0.53680041,8.29285865,-0.16001380609915525,0.005508298445953944
1000,12,2.0,zigzag,HM,latent,0.49151286,8.19980823,0.54847627,8.21280153,-0.10965591128707741,-0.0015833317070777723
1000,12,2.0,zigzag,HT1,clamped,0.24035382,8.246539219999999,0.33999792,8.32531699,-0.3468274122421035,-0.009507488166645544
1000,12,2.0,zigzag,HT1,latent,0.42487529,8.38782143,0.5068003999999999,8.459579159999999,-0.17632154714291562,-0.008518603632735409
1000,12,2.0,zigzag,HT2,clamped,0.27821155999999997,8.273800099999999,0.364075,8.31742764,-0.26897805890291326,-0.00525912141514185
1000,12,2.0,zigzag,HT2,latent,0.44615907,8.38762384,0.51507579,8.43650136,-0.14363850725944818,-0.005810424843117732
1000,12,2.5,random,HM,clamped,0.21679846000000003,7.515980369999999,0.22309715,8.749336,-0.028639160597097583,-0.15194634198953796
1000,12,2.5,random,HM,latent,0.17729365000000002,3.57098367,0.17919289,5.697341239999999,-0.01065542597844784,-0.4671585212433626
1000,12,2.5,random,HT1,clamped,1.19329977,48.290066159999995,1.14728746,47.07112457,0.03932195989700076,0.025566123374485616
